"","id_model_label","count2020","total_count2020","current_percent2020"
"3281","3_10510_15_16_17_22_23_24_25_C",11,179,6
"3282","3_10510_15_16_17_22_23_24_25_D",23,179,12
"3283","3_10510_15_16_17_22_23_24_25_E",124,179,69
"3284","3_10520_15_B",3,3,100
"3285","3_10540_15_25_A",10583,259125,4
"3286","3_10540_15_25_B",62771,259125,24
"3287","3_10540_15_25_C",55129,259125,21
"3288","3_10540_15_25_D",7952,259125,3
"3289","3_10540_15_25_Developed",4224,259125,1
"3290","3_10540_15_25_E",116707,259125,45
"3291","3_10540_15_25_UE",1757,259125,0
"3292","3_10540_15_25_UN",2,259125,0
"3293","3_10804_6_12_15_16_17_18_23_24_25_A",10455,336606,3
"3294","3_10804_6_12_15_16_17_18_23_24_25_B",2697,336606,0
"3295","3_10804_6_12_15_16_17_18_23_24_25_C",155882,336606,46
"3296","3_10804_6_12_15_16_17_18_23_24_25_D",88166,336606,26
"3297","3_10804_6_12_15_16_17_18_23_24_25_Developed",1742,336606,0
"3298","3_10804_6_12_15_16_17_18_23_24_25_E",77049,336606,22
"3299","3_10804_6_12_15_16_17_18_23_24_25_UE",322,336606,0
"3300","3_10804_6_12_15_16_17_18_23_24_25_UN",293,336606,0
"3301","3_10810_15_16_23_24_28_A",237,5324,4
"3302","3_10810_15_16_23_24_28_B",352,5324,6
"3303","3_10810_15_16_23_24_28_C",3670,5324,68
"3304","3_10810_15_16_23_24_28_Developed",192,5324,3
"3305","3_10810_15_16_23_24_28_UE",1,5324,0
"3306","3_10810_15_16_23_24_28_UN",872,5324,16
"3307","3_10820_12_15_16_17_23_24_A",20,36,55
"3308","3_10820_12_15_16_17_23_24_B",16,36,44
"3309","3_11040_15_A",573,36924,1
"3310","3_11040_15_B",5118,36924,13
"3311","3_11040_15_C",2225,36924,6
"3312","3_11040_15_D",28684,36924,77
"3313","3_11040_15_Developed",307,36924,0
"3314","3_11040_15_UE",16,36924,0
"3315","3_11040_15_UN",1,36924,0
"3316","3_11070_15_A",249,5442,4
"3317","3_11070_15_B",106,5442,1
"3318","3_11070_15_C",108,5442,1
"3319","3_11070_15_D",4683,5442,86
"3320","3_11070_15_Developed",211,5442,3
"3321","3_11070_15_UE",56,5442,1
"3322","3_11070_15_UN",29,5442,0
"3323","3_11170_13_15_28_A",4303,26852,16
"3324","3_11170_13_15_28_B",8,26852,0
"3325","3_11170_13_15_28_C",12435,26852,46
"3326","3_11170_13_15_28_D",10003,26852,37
"3327","3_11170_13_15_28_Developed",46,26852,0
"3328","3_11170_13_15_28_E",36,26852,0
"3329","3_11170_13_15_28_UE",21,26852,0
"3330","3_11270_15_A",12413,362955,3
"3331","3_11270_15_B",3277,362955,0
"3332","3_11270_15_C",344044,362955,94
"3333","3_11270_15_Developed",2827,362955,0
"3334","3_11270_15_UE",375,362955,0
"3335","3_11270_15_UN",19,362955,0
"3336","3_11350_15_28_A",102,20689,0
"3337","3_11350_15_28_B",2056,20689,9
"3338","3_11350_15_28_C",14697,20689,71
"3339","3_11350_15_28_D",3662,20689,17
"3340","3_11350_15_28_Developed",151,20689,0
"3341","3_11350_15_28_UE",21,20689,0
"3342","3_11460_15_16_23_24_25_28_A",80,4775,1
"3343","3_11460_15_16_23_24_25_28_B",71,4775,1
"3344","3_11460_15_16_23_24_25_28_C",4310,4775,90
"3345","3_11460_15_16_23_24_25_28_Developed",227,4775,4
"3346","3_11460_15_16_23_24_25_28_UE",86,4775,1
"3347","3_11460_15_16_23_24_25_28_UN",1,4775,0
"3348","3_11550_15_A",6793,7176,94
"3349","3_11550_15_B",266,7176,3
"3350","3_11550_15_D",21,7176,0
"3351","3_11550_15_Developed",69,7176,0
"3352","3_11550_15_UE",27,7176,0
"3353","3_11552_13_14_15_A",66,515,12
"3354","3_11552_13_14_15_B",208,515,40
"3355","3_11552_13_14_15_C",213,515,41
"3356","3_11552_13_14_15_Developed",27,515,5
"3357","3_11552_13_14_15_UE",1,515,0
"3358","3_11590_15_A",1236,26366,4
"3359","3_11590_15_B",15471,26366,58
"3360","3_11590_15_C",9003,26366,34
"3361","3_11590_15_Developed",514,26366,1
"3362","3_11590_15_UE",142,26366,0
"3363","4_10160_15_28_A",8416,13984,60
"3364","4_10160_15_28_Agriculture",5,13984,0
"3365","4_10160_15_28_B",178,13984,1
"3366","4_10160_15_28_C",4037,13984,28
"3367","4_10160_15_28_D",1281,13984,9
"3368","4_10160_15_28_E",49,13984,0
"3369","4_10160_15_28_UE",18,13984,0
"3370","4_10160_16_23_24_25_A",2037,2638,77
"3371","4_10160_16_23_24_25_C",581,2638,22
"3372","4_10160_16_23_24_25_D",2,2638,0
"3373","4_10160_16_23_24_25_UE",18,2638,0
"3374","4_10190_15_B",2,6,33
"3375","4_10190_15_C",4,6,66
"3376","4_10230_14_15_24_25_A",14966,15890,94
"3377","4_10230_14_15_24_25_B",706,15890,4
"3378","4_10230_14_15_24_25_C",179,15890,1
"3379","4_10230_14_15_24_25_D",37,15890,0
"3380","4_10230_14_15_24_25_Developed",2,15890,0
"3381","4_10240_14_15_24_A",4949,5149,96
"3382","4_10240_14_15_24_B",126,5149,2
"3383","4_10240_14_15_24_C",41,5149,0
"3384","4_10240_14_15_24_D",14,5149,0
"3385","4_10240_14_15_24_Developed",19,5149,0
"3386","4_10250_14_15_24_25_26_B",1,1,100
"3387","4_10510_15_16_17_22_23_24_25_A",7,37,18
"3388","4_10510_15_16_17_22_23_24_25_B",11,37,29
"3389","4_10510_15_16_17_22_23_24_25_C",13,37,35
"3390","4_10510_15_16_17_22_23_24_25_D",3,37,8
"3391","4_10510_15_16_17_22_23_24_25_E",3,37,8
"3392","4_10540_15_25_A",3970,91611,4
"3393","4_10540_15_25_B",34822,91611,38
"3394","4_10540_15_25_C",32915,91611,35
"3395","4_10540_15_25_D",497,91611,0
"3396","4_10540_15_25_Developed",483,91611,0
"3397","4_10540_15_25_E",18920,91611,20
"3398","4_10540_15_25_UE",2,91611,0
"3399","4_10540_15_25_UN",2,91611,0
"3400","4_10540_16_23_24_A",12,13,92
"3401","4_10540_16_23_24_C",1,13,7
"3402","4_10610_15_25_A",4,33,12
"3403","4_10610_15_25_B",7,33,21
"3404","4_10610_15_25_C",11,33,33
"3405","4_10610_15_25_D",11,33,33
"3406","4_10640_15_16_17_23_24_27_28_A",35,2498,1
"3407","4_10640_15_16_17_23_24_27_28_B",2141,2498,85
"3408","4_10640_15_16_17_23_24_27_28_C",288,2498,11
"3409","4_10640_15_16_17_23_24_27_28_UE",34,2498,1
"3410","4_10780_15_A",219,258,84
"3411","4_10780_15_B",39,258,15
"3412","4_10780_16_23_24_25_C",1,1,100
"3413","4_10803_6_12_15_16_17_18_23_24_25_A",306,5749,5
"3414","4_10803_6_12_15_16_17_18_23_24_25_B",2699,5749,46
"3415","4_10803_6_12_15_16_17_18_23_24_25_C",2727,5749,47
"3416","4_10803_6_12_15_16_17_18_23_24_25_UE",14,5749,0
"3417","4_10803_6_12_15_16_17_18_23_24_25_UN",3,5749,0
"3418","4_10804_6_12_15_16_17_18_23_24_25_A",42248,308947,13
"3419","4_10804_6_12_15_16_17_18_23_24_25_B",37622,308947,12
"3420","4_10804_6_12_15_16_17_18_23_24_25_C",136860,308947,44
"3421","4_10804_6_12_15_16_17_18_23_24_25_D",61315,308947,19
"3422","4_10804_6_12_15_16_17_18_23_24_25_Developed",1477,308947,0
"3423","4_10804_6_12_15_16_17_18_23_24_25_E",29303,308947,9
"3424","4_10804_6_12_15_16_17_18_23_24_25_UE",108,308947,0
"3425","4_10804_6_12_15_16_17_18_23_24_25_UN",14,308947,0
"3426","4_10810_15_16_23_24_28_A",3733,73914,5
"3427","4_10810_15_16_23_24_28_Agriculture",2,73914,0
"3428","4_10810_15_16_23_24_28_B",19791,73914,26
"3429","4_10810_15_16_23_24_28_C",38831,73914,52
"3430","4_10810_15_16_23_24_28_Developed",228,73914,0
"3431","4_10810_15_16_23_24_28_UE",111,73914,0
"3432","4_10810_15_16_23_24_28_UN",11218,73914,15
"3433","4_10820_12_15_16_17_23_24_A",240,309,77
"3434","4_10820_12_15_16_17_23_24_B",69,309,22
"3435","4_10930_13_15_16_23_24_28_A",1,5481,0
"3436","4_10930_13_15_16_23_24_28_B",3683,5481,67
"3437","4_10930_13_15_16_23_24_28_C",1788,5481,32
"3438","4_10930_13_15_16_23_24_28_UE",9,5481,0
"3439","4_11020_13_15_16_23_24_B",3,3,100
"3440","4_11040_15_A",2860,27763,10
"3441","4_11040_15_B",9856,27763,35
"3442","4_11040_15_C",1743,27763,6
"3443","4_11040_15_D",13163,27763,47
"3444","4_11040_15_Developed",112,27763,0
"3445","4_11040_15_UE",29,27763,0
"3446","4_11040_23_24_A",31,31,100
"3447","4_11070_15_A",2919,9824,29
"3448","4_11070_15_B",639,9824,6
"3449","4_11070_15_C",20,9824,0
"3450","4_11070_15_D",6185,9824,62
"3451","4_11070_15_Developed",55,9824,0
"3452","4_11070_15_UE",4,9824,0
"3453","4_11070_15_UN",2,9824,0
"3454","4_11070_23_24_A",4,5,80
"3455","4_11070_23_24_B",1,5,20
"3456","4_11150_15_16_23_24_B",97,610,15
"3457","4_11150_15_16_23_24_C",491,610,80
"3458","4_11150_15_16_23_24_D",18,610,2
"3459","4_11150_15_16_23_24_UE",4,610,0
"3460","4_11170_13_15_28_A",71250,100461,70
"3461","4_11170_13_15_28_B",359,100461,0
"3462","4_11170_13_15_28_C",22689,100461,22
"3463","4_11170_13_15_28_D",5490,100461,5
"3464","4_11170_13_15_28_Developed",460,100461,0
"3465","4_11170_13_15_28_E",213,100461,0
"3466","4_11170_16_23_24_A",7419,7438,99
"3467","4_11170_16_23_24_Developed",12,7438,0
"3468","4_11170_16_23_24_UE",7,7438,0
"3469","4_11210_15_D",1,27,3
"3470","4_11210_15_UN",26,27,96
"3471","4_11270_15_A",72166,613626,11
"3472","4_11270_15_Agriculture",2,613626,0
"3473","4_11270_15_B",24534,613626,3
"3474","4_11270_15_C",513051,613626,83
"3475","4_11270_15_Developed",3654,613626,0
"3476","4_11270_15_UE",166,613626,0
"3477","4_11270_15_UN",53,613626,0
"3478","4_11270_16_23_24_25_A",3834,12399,30
"3479","4_11270_16_23_24_25_B",5520,12399,44
"3480","4_11270_16_23_24_25_C",3022,12399,24
"3481","4_11270_16_23_24_25_UE",23,12399,0
"3482","4_11350_15_28_A",131,27839,0
"3483","4_11350_15_28_B",7694,27839,27
"3484","4_11350_15_28_C",15006,27839,53
"3485","4_11350_15_28_D",4893,27839,17
"3486","4_11350_15_28_Developed",88,27839,0
"3487","4_11350_15_28_UE",27,27839,0
"3488","4_11350_16_23_24_A",1062,7329,14
"3489","4_11350_16_23_24_B",2642,7329,36
"3490","4_11350_16_23_24_C",3505,7329,47
"3491","4_11350_16_23_24_D",39,7329,0
"3492","4_11350_16_23_24_UE",81,7329,1
"3493","4_11460_15_16_23_24_25_28_A",278,6765,4
"3494","4_11460_15_16_23_24_25_28_B",810,6765,11
"3495","4_11460_15_16_23_24_25_28_C",5596,6765,82
"3496","4_11460_15_16_23_24_25_28_Developed",58,6765,0
"3497","4_11460_15_16_23_24_25_28_UE",23,6765,0
"3498","4_11550_15_A",987,1056,93
"3499","4_11550_15_B",62,1056,5
"3500","4_11550_15_Developed",6,1056,0
"3501","4_11550_15_UE",1,1056,0
"3502","4_11552_13_14_15_A",76,308,24
"3503","4_11552_13_14_15_B",194,308,62
"3504","4_11552_13_14_15_C",35,308,11
"3505","4_11552_13_14_15_Developed",1,308,0
"3506","4_11552_13_14_15_UE",2,308,0
"3507","4_11590_15_A",2977,26910,11
"3508","4_11590_15_B",21719,26910,80
"3509","4_11590_15_C",1640,26910,6
"3510","4_11590_15_Developed",549,26910,2
"3511","4_11590_15_UE",25,26910,0
"3512","4_11590_16_23_24_26_A",21,782,2
"3513","4_11590_16_23_24_26_B",751,782,96
"3514","4_11590_16_23_24_26_UE",10,782,1
"3515","5_10010_Agriculture",1,20,5
"3516","5_10010_Developed",19,20,95
"3517","5_10160_16_23_24_25_A",404,985,41
"3518","5_10160_16_23_24_25_C",577,985,58
"3519","5_10160_16_23_24_25_D",1,985,0
"3520","5_10160_16_23_24_25_UE",3,985,0
"3521","5_10230_14_15_24_25_A",102,104,98
"3522","5_10230_14_15_24_25_C",2,104,1
"3523","5_10640_15_16_17_23_24_27_28_A",9171,48513,18
"3524","5_10640_15_16_17_23_24_27_28_B",21743,48513,44
"3525","5_10640_15_16_17_23_24_27_28_C",17376,48513,35
"3526","5_10640_15_16_17_23_24_27_28_Developed",81,48513,0
"3527","5_10640_15_16_17_23_24_27_28_UE",142,48513,0
"3528","5_10660_16_23_24_A",242,1039,23
"3529","5_10660_16_23_24_B",754,1039,72
"3530","5_10660_16_23_24_Developed",7,1039,0
"3531","5_10660_16_23_24_UE",1,1039,0
"3532","5_10660_16_23_24_UN",35,1039,3
"3533","5_10780_16_23_24_25_A",33,452,7
"3534","5_10780_16_23_24_25_B",125,452,27
"3535","5_10780_16_23_24_25_C",289,452,63
"3536","5_10780_16_23_24_25_UE",5,452,1
"3537","5_10803_6_12_15_16_17_18_23_24_25_A",810,3012,26
"3538","5_10803_6_12_15_16_17_18_23_24_25_B",888,3012,29
"3539","5_10803_6_12_15_16_17_18_23_24_25_C",1305,3012,43
"3540","5_10803_6_12_15_16_17_18_23_24_25_UE",9,3012,0
"3541","5_10804_6_12_15_16_17_18_23_24_25_A",27,555,4
"3542","5_10804_6_12_15_16_17_18_23_24_25_B",26,555,4
"3543","5_10804_6_12_15_16_17_18_23_24_25_C",203,555,36
"3544","5_10804_6_12_15_16_17_18_23_24_25_D",295,555,53
"3545","5_10804_6_12_15_16_17_18_23_24_25_E",1,555,0
"3546","5_10804_6_12_15_16_17_18_23_24_25_UN",3,555,0
"3547","5_10810_15_16_23_24_28_A",16936,230437,7
"3548","5_10810_15_16_23_24_28_Agriculture",64,230437,0
"3549","5_10810_15_16_23_24_28_B",149470,230437,64
"3550","5_10810_15_16_23_24_28_C",50254,230437,21
"3551","5_10810_15_16_23_24_28_Developed",384,230437,0
"3552","5_10810_15_16_23_24_28_UE",2538,230437,1
"3553","5_10810_15_16_23_24_28_UN",10791,230437,4
"3554","5_10820_12_15_16_17_23_24_A",102062,122161,83
"3555","5_10820_12_15_16_17_23_24_B",19427,122161,15
"3556","5_10820_12_15_16_17_23_24_Developed",406,122161,0
"3557","5_10820_12_15_16_17_23_24_UE",266,122161,0
"3558","5_10870_4_6_12_13_14_15_17_24_25_A",1450,21856,6
"3559","5_10870_4_6_12_13_14_15_17_24_25_B",20303,21856,92
"3560","5_10870_4_6_12_13_14_15_17_24_25_UE",101,21856,0
"3561","5_10870_4_6_12_13_14_15_17_24_25_UN",2,21856,0
"3562","5_10930_13_15_16_23_24_28_A",4634,26006,17
"3563","5_10930_13_15_16_23_24_28_B",9556,26006,36
"3564","5_10930_13_15_16_23_24_28_C",9226,26006,35
"3565","5_10930_13_15_16_23_24_28_Developed",169,26006,0
"3566","5_10930_13_15_16_23_24_28_UE",23,26006,0
"3567","5_10930_13_15_16_23_24_28_UN",2398,26006,9
"3568","5_11020_13_15_16_23_24_A",72,503,14
"3569","5_11020_13_15_16_23_24_B",398,503,79
"3570","5_11020_13_15_16_23_24_C",26,503,5
"3571","5_11020_13_15_16_23_24_Developed",7,503,1
"3572","5_11040_23_24_A",454,789,57
"3573","5_11040_23_24_B",6,789,0
"3574","5_11040_23_24_E",325,789,41
"3575","5_11040_23_24_UE",4,789,0
"3576","5_11070_23_24_A",160,160,100
"3577","5_11080_4_5_13_14_15_24_25_A",69083,70502,97
"3578","5_11080_4_5_13_14_15_24_25_B",911,70502,1
"3579","5_11080_4_5_13_14_15_24_25_Developed",142,70502,0
"3580","5_11080_4_5_13_14_15_24_25_UE",366,70502,0
"3581","5_11150_15_16_23_24_B",46,1142,4
"3582","5_11150_15_16_23_24_C",1091,1142,95
"3583","5_11150_15_16_23_24_D",5,1142,0
"3584","5_11160_24_A",30,75,40
"3585","5_11160_24_B",44,75,58
"3586","5_11160_24_Developed",1,75,1
"3587","5_11170_16_23_24_A",83,83,100
"3588","5_11210_24_A",19,102,18
"3589","5_11210_24_C",33,102,32
"3590","5_11210_24_D",50,102,49
"3591","5_11270_16_23_24_25_A",12558,76976,16
"3592","5_11270_16_23_24_25_B",21406,76976,27
"3593","5_11270_16_23_24_25_C",42732,76976,55
"3594","5_11270_16_23_24_25_Developed",76,76976,0
"3595","5_11270_16_23_24_25_UE",204,76976,0
"3596","5_11350_16_23_24_A",45922,229953,19
"3597","5_11350_16_23_24_B",55741,229953,24
"3598","5_11350_16_23_24_C",94210,229953,40
"3599","5_11350_16_23_24_D",32646,229953,14
"3600","5_11350_16_23_24_Developed",1079,229953,0
"3601","5_11350_16_23_24_UE",355,229953,0
"3602","5_11530_16_23_24_25_27_A",1511,2255,67
"3603","5_11530_16_23_24_25_27_B",652,2255,28
"3604","5_11530_16_23_24_25_27_C",84,2255,3
"3605","5_11530_16_23_24_25_27_UE",8,2255,0
"3606","5_11590_16_23_24_26_A",2581,36377,7
"3607","5_11590_16_23_24_26_Agriculture",129,36377,0
"3608","5_11590_16_23_24_26_B",28219,36377,77
"3609","5_11590_16_23_24_26_Developed",146,36377,0
"3610","5_11590_16_23_24_26_UE",5302,36377,14
"3611","6_10010_Developed",17,17,100
"3612","6_10040_Developed",4,4,100
"3613","6_10060_Developed",257,257,100
"3614","6_10110_15_A",369,1404,26
"3615","6_10110_15_B",167,1404,11
"3616","6_10110_15_C",858,1404,61
"3617","6_10110_15_Developed",3,1404,0
"3618","6_10110_15_UE",7,1404,0
"3619","6_10160_15_28_A",5827,13407,43
"3620","6_10160_15_28_B",508,13407,3
"3621","6_10160_15_28_C",6036,13407,45
"3622","6_10160_15_28_D",960,13407,7
"3623","6_10160_15_28_Developed",3,13407,0
"3624","6_10160_15_28_E",73,13407,0
"3625","6_10160_16_23_24_25_A",2127,4069,52
"3626","6_10160_16_23_24_25_B",5,4069,0
"3627","6_10160_16_23_24_25_C",1750,4069,43
"3628","6_10160_16_23_24_25_D",172,4069,4
"3629","6_10160_16_23_24_25_E",15,4069,0
"3630","6_10230_14_15_24_25_A",812,816,99
"3631","6_10230_14_15_24_25_B",2,816,0
"3632","6_10230_14_15_24_25_C",1,816,0
"3633","6_10230_14_15_24_25_UE",1,816,0
"3634","6_10240_14_15_24_A",13985,15874,88
"3635","6_10240_14_15_24_B",80,15874,0
"3636","6_10240_14_15_24_C",10,15874,0
"3637","6_10240_14_15_24_D",5,15874,0
"3638","6_10240_14_15_24_Developed",829,15874,5
"3639","6_10240_14_15_24_UE",965,15874,6
"3640","6_10250_14_15_24_25_26_B",1,2,50
"3641","6_10250_14_15_24_25_26_UN",1,2,50
"3642","6_10510_15_16_17_22_23_24_25_A",10036,21750,46
"3643","6_10510_15_16_17_22_23_24_25_B",1690,21750,7
"3644","6_10510_15_16_17_22_23_24_25_C",4333,21750,19
"3645","6_10510_15_16_17_22_23_24_25_D",1979,21750,9
"3646","6_10510_15_16_17_22_23_24_25_Developed",14,21750,0
"3647","6_10510_15_16_17_22_23_24_25_E",3698,21750,17
"3648","6_10520_15_A",1398,3834,36
"3649","6_10520_15_B",2228,3834,58
"3650","6_10520_15_C",191,3834,4
"3651","6_10520_15_Developed",5,3834,0
"3652","6_10520_15_UE",12,3834,0
"3653","6_10520_16_23_24_A",1,1,100
"3654","6_10540_15_25_A",37522,323043,11
"3655","6_10540_15_25_B",79626,323043,24
"3656","6_10540_15_25_C",80031,323043,24
"3657","6_10540_15_25_D",2529,323043,0
"3658","6_10540_15_25_Developed",5738,323043,1
"3659","6_10540_15_25_E",116365,323043,36
"3660","6_10540_15_25_UE",363,323043,0
"3661","6_10540_15_25_UN",869,323043,0
"3662","6_10540_16_23_24_A",1916,53720,3
"3663","6_10540_16_23_24_B",4605,53720,8
"3664","6_10540_16_23_24_C",46304,53720,86
"3665","6_10540_16_23_24_D",297,53720,0
"3666","6_10540_16_23_24_Developed",488,53720,0
"3667","6_10540_16_23_24_E",108,53720,0
"3668","6_10540_16_23_24_UE",2,53720,0
"3669","6_10550_15_28_A",13420,51457,26
"3670","6_10550_15_28_B",4054,51457,7
"3671","6_10550_15_28_C",9966,51457,19
"3672","6_10550_15_28_D",7639,51457,14
"3673","6_10550_15_28_Developed",38,51457,0
"3674","6_10550_15_28_E",16254,51457,31
"3675","6_10550_15_28_UE",86,51457,0
"3676","6_10560_15_28_A",139,218,63
"3677","6_10560_15_28_B",9,218,4
"3678","6_10560_15_28_C",24,218,11
"3679","6_10560_15_28_D",11,218,5
"3680","6_10560_15_28_E",35,218,16
"3681","6_10610_15_25_A",23957,84378,28
"3682","6_10610_15_25_B",9630,84378,11
"3683","6_10610_15_25_C",37817,84378,44
"3684","6_10610_15_25_D",12416,84378,14
"3685","6_10610_15_25_Developed",297,84378,0
"3686","6_10610_15_25_UE",261,84378,0
"3687","6_10611_16_23_24_A",19,22,86
"3688","6_10611_16_23_24_C",3,22,13
"3689","6_10640_15_16_17_23_24_27_28_A",112,478,23
"3690","6_10640_15_16_17_23_24_27_28_B",8,478,1
"3691","6_10640_15_16_17_23_24_27_28_C",358,478,74
"3692","6_10804_6_12_15_16_17_18_23_24_25_A",3833,13380,28
"3693","6_10804_6_12_15_16_17_18_23_24_25_B",164,13380,1
"3694","6_10804_6_12_15_16_17_18_23_24_25_C",5275,13380,39
"3695","6_10804_6_12_15_16_17_18_23_24_25_D",3618,13380,27
"3696","6_10804_6_12_15_16_17_18_23_24_25_Developed",48,13380,0
"3697","6_10804_6_12_15_16_17_18_23_24_25_E",395,13380,2
"3698","6_10804_6_12_15_16_17_18_23_24_25_UE",18,13380,0
"3699","6_10804_6_12_15_16_17_18_23_24_25_UN",29,13380,0
"3700","6_10810_15_16_23_24_28_A",1296,9670,13
"3701","6_10810_15_16_23_24_28_B",200,9670,2
"3702","6_10810_15_16_23_24_28_C",2930,9670,30
"3703","6_10810_15_16_23_24_28_Developed",11,9670,0
"3704","6_10810_15_16_23_24_28_UE",73,9670,0
"3705","6_10810_15_16_23_24_28_UN",5160,9670,53
"3706","6_10820_12_15_16_17_23_24_A",954,1249,76
"3707","6_10820_12_15_16_17_23_24_B",129,1249,10
"3708","6_10820_12_15_16_17_23_24_Developed",156,1249,12
"3709","6_10820_12_15_16_17_23_24_UE",1,1249,0
"3710","6_10820_12_15_16_17_23_24_UN",9,1249,0
"3711","6_10930_13_15_16_23_24_28_A",4,131,3
"3712","6_10930_13_15_16_23_24_28_B",16,131,12
"3713","6_10930_13_15_16_23_24_28_C",51,131,38
"3714","6_10930_13_15_16_23_24_28_Developed",2,131,1
"3715","6_10930_13_15_16_23_24_28_UE",1,131,0
"3716","6_10930_13_15_16_23_24_28_UN",57,131,43
"3717","6_11040_15_A",4743,20236,23
"3718","6_11040_15_B",9727,20236,48
"3719","6_11040_15_C",2487,20236,12
"3720","6_11040_15_D",2909,20236,14
"3721","6_11040_15_Developed",356,20236,1
"3722","6_11040_15_UE",14,20236,0
"3723","6_11040_23_24_A",1345,4974,27
"3724","6_11040_23_24_B",25,4974,0
"3725","6_11040_23_24_Developed",144,4974,2
"3726","6_11040_23_24_E",3457,4974,69
"3727","6_11040_23_24_UE",3,4974,0
"3728","6_11070_15_A",3930,11721,33
"3729","6_11070_15_B",1166,11721,9
"3730","6_11070_15_C",15,11721,0
"3731","6_11070_15_D",5803,11721,49
"3732","6_11070_15_Developed",624,11721,5
"3733","6_11070_15_UE",183,11721,1
"3734","6_11070_23_24_A",91,571,15
"3735","6_11070_23_24_B",30,571,5
"3736","6_11070_23_24_D",450,571,78
"3737","6_11090_15_25_A",1,1,100
"3738","6_11150_15_16_23_24_B",291,1637,17
"3739","6_11150_15_16_23_24_C",879,1637,53
"3740","6_11150_15_16_23_24_D",205,1637,12
"3741","6_11150_15_16_23_24_E",215,1637,13
"3742","6_11150_15_16_23_24_UN",47,1637,2
"3743","6_11160_15_25_A",5,7,71
"3744","6_11160_15_25_B",2,7,28
"3745","6_11170_13_15_28_A",76930,106343,72
"3746","6_11170_13_15_28_B",226,106343,0
"3747","6_11170_13_15_28_C",12504,106343,11
"3748","6_11170_13_15_28_D",12128,106343,11
"3749","6_11170_13_15_28_Developed",2156,106343,2
"3750","6_11170_13_15_28_E",927,106343,0
"3751","6_11170_13_15_28_UE",1472,106343,1
"3752","6_11170_16_23_24_A",11748,11901,98
"3753","6_11170_16_23_24_B",2,11901,0
"3754","6_11170_16_23_24_C",7,11901,0
"3755","6_11170_16_23_24_Developed",141,11901,1
"3756","6_11170_16_23_24_UE",3,11901,0
"3757","6_11210_15_B",112,384,29
"3758","6_11210_15_D",218,384,56
"3759","6_11210_15_Developed",32,384,8
"3760","6_11210_15_UE",4,384,1
"3761","6_11210_15_UN",18,384,4
"3762","6_11210_24_A",2,20,10
"3763","6_11210_24_C",6,20,30
"3764","6_11210_24_D",12,20,60
"3765","6_11250_6_12_13_15_16_17_18_23_24_25_28_A",224,572,39
"3766","6_11250_6_12_13_15_16_17_18_23_24_25_28_C",1,572,0
"3767","6_11250_6_12_13_15_16_17_18_23_24_25_28_UE",10,572,1
"3768","6_11250_6_12_13_15_16_17_18_23_24_25_28_UN",337,572,58
"3769","6_11270_15_A",10016,76211,13
"3770","6_11270_15_B",122,76211,0
"3771","6_11270_15_C",62212,76211,81
"3772","6_11270_15_Developed",2855,76211,3
"3773","6_11270_15_UE",998,76211,1
"3774","6_11270_15_UN",8,76211,0
"3775","6_11270_16_23_24_25_A",6920,38765,17
"3776","6_11270_16_23_24_25_B",1296,38765,3
"3777","6_11270_16_23_24_25_C",30402,38765,78
"3778","6_11270_16_23_24_25_Developed",92,38765,0
"3779","6_11270_16_23_24_25_UE",55,38765,0
"3780","6_11350_15_28_A",1,11290,0
"3781","6_11350_15_28_B",2572,11290,22
"3782","6_11350_15_28_C",6547,11290,57
"3783","6_11350_15_28_D",1945,11290,17
"3784","6_11350_15_28_Developed",182,11290,1
"3785","6_11350_15_28_UE",43,11290,0
"3786","6_11350_16_23_24_A",5075,29630,17
"3787","6_11350_16_23_24_B",13551,29630,45
"3788","6_11350_16_23_24_C",6517,29630,21
"3789","6_11350_16_23_24_D",3684,29630,12
"3790","6_11350_16_23_24_Developed",785,29630,2
"3791","6_11350_16_23_24_UE",18,29630,0
"3792","6_11450_22_24_28_A",6,96,6
"3793","6_11450_22_24_28_C",90,96,93
"3794","6_11460_15_16_23_24_25_28_A",807,39762,2
"3795","6_11460_15_16_23_24_25_28_B",17557,39762,44
"3796","6_11460_15_16_23_24_25_28_C",18820,39762,47
"3797","6_11460_15_16_23_24_25_28_Developed",1732,39762,4
"3798","6_11460_15_16_23_24_25_28_UE",527,39762,1
"3799","6_11460_15_16_23_24_25_28_UN",319,39762,0
"3800","6_11550_15_Developed",5,5,100
"3801","6_11552_13_14_15_Developed",4,4,100
"3802","6_11590_15_A",2703,14645,18
"3803","6_11590_15_B",9311,14645,63
"3804","6_11590_15_C",2380,14645,16
"3805","6_11590_15_Developed",173,14645,1
"3806","6_11590_15_UE",78,14645,0
"3807","6_11590_16_23_24_26_A",15,1447,1
"3808","6_11590_16_23_24_26_B",1294,1447,89
"3809","6_11590_16_23_24_26_Developed",124,1447,8
"3810","6_11590_16_23_24_26_UE",14,1447,0
"3811","6_11600_15_28_A",344,3633,9
"3812","6_11600_15_28_B",3069,3633,84
"3813","6_11600_15_28_Developed",53,3633,1
"3814","6_11600_15_28_UE",167,3633,4
"3815","7_10040_Developed",37,37,100
"3816","7_10110_15_C",1,1,100
"3817","7_10160_15_28_A",1683,13245,12
"3818","7_10160_15_28_B",205,13245,1
"3819","7_10160_15_28_C",6778,13245,51
"3820","7_10160_15_28_D",4400,13245,33
