"","id_model_label","count2020","total_count2020","current_percent2020"
"3406","49_11070_15_D",2840,4155,68
"3407","49_11070_15_Developed",417,4155,10
"3408","49_11070_15_UE",13,4155,0
"3409","49_11070_15_UN",11,4155,0
"3410","49_11090_15_25_A",21,282,7
"3411","49_11090_15_25_B",35,282,12
"3412","49_11090_15_25_C",175,282,62
"3413","49_11090_15_25_Developed",51,282,18
"3414","49_11170_13_15_28_A",67,2636,2
"3415","49_11170_13_15_28_B",9,2636,0
"3416","49_11170_13_15_28_C",355,2636,13
"3417","49_11170_13_15_28_D",1868,2636,70
"3418","49_11170_13_15_28_Developed",69,2636,2
"3419","49_11170_13_15_28_E",262,2636,9
"3420","49_11170_13_15_28_UE",6,2636,0
"3421","49_11210_15_B",32,424,7
"3422","49_11210_15_C",5,424,1
"3423","49_11210_15_D",73,424,17
"3424","49_11210_15_Developed",51,424,12
"3425","49_11210_15_UN",263,424,62
"3426","49_11270_15_A",2,17,11
"3427","49_11270_15_C",3,17,17
"3428","49_11270_15_Developed",12,17,70
"3429","49_11350_15_28_B",1,27,3
"3430","49_11350_15_28_D",24,27,88
"3431","49_11350_15_28_Developed",2,27,7
"3432","49_11460_15_16_23_24_25_28_A",1,31,3
"3433","49_11460_15_16_23_24_25_28_C",12,31,38
"3434","49_11460_15_16_23_24_25_28_Developed",18,31,58
"3435","49_11590_15_A",38,3535,1
"3436","49_11590_15_B",677,3535,19
"3437","49_11590_15_C",2761,3535,78
"3438","49_11590_15_Developed",55,3535,1
"3439","49_11590_15_UE",4,3535,0
"3440","4_10230_14_15_24_25_A",121,457,26
"3441","4_10230_14_15_24_25_B",227,457,49
"3442","4_10230_14_15_24_25_C",7,457,1
"3443","4_10230_14_15_24_25_D",102,457,22
"3444","4_10240_14_15_24_A",133,192,69
"3445","4_10240_14_15_24_B",54,192,28
"3446","4_10240_14_15_24_C",1,192,0
"3447","4_10240_14_15_24_D",4,192,2
"3448","4_10540_15_25_A",1139,42410,2
"3449","4_10540_15_25_B",8665,42410,20
"3450","4_10540_15_25_C",7529,42410,17
"3451","4_10540_15_25_D",937,42410,2
"3452","4_10540_15_25_Developed",3,42410,0
"3453","4_10540_15_25_E",24136,42410,56
"3454","4_10540_15_25_UE",1,42410,0
"3455","4_10804_6_12_15_16_17_18_23_24_25_A",7,983,0
"3456","4_10804_6_12_15_16_17_18_23_24_25_B",4,983,0
"3457","4_10804_6_12_15_16_17_18_23_24_25_C",194,983,19
"3458","4_10804_6_12_15_16_17_18_23_24_25_D",539,983,54
"3459","4_10804_6_12_15_16_17_18_23_24_25_E",239,983,24
"3460","4_11040_15_A",37,254,14
"3461","4_11040_15_B",3,254,1
"3462","4_11040_15_C",8,254,3
"3463","4_11040_15_D",205,254,80
"3464","4_11040_15_UE",1,254,0
"3465","4_11070_15_A",27,645,4
"3466","4_11070_15_B",4,645,0
"3467","4_11070_15_C",5,645,0
"3468","4_11070_15_D",607,645,94
"3469","4_11070_15_UN",2,645,0
"3470","4_11170_13_15_28_A",995,10020,9
"3471","4_11170_13_15_28_B",6,10020,0
"3472","4_11170_13_15_28_C",4914,10020,49
"3473","4_11170_13_15_28_D",4090,10020,40
"3474","4_11170_13_15_28_Developed",1,10020,0
"3475","4_11170_13_15_28_E",13,10020,0
"3476","4_11170_13_15_28_UE",1,10020,0
"3477","4_11270_15_A",144,18330,0
"3478","4_11270_15_B",31,18330,0
"3479","4_11270_15_C",18145,18330,98
"3480","4_11270_15_UE",4,18330,0
"3481","4_11270_15_UN",6,18330,0
"3482","4_11350_15_28_B",75,309,24
"3483","4_11350_15_28_C",10,309,3
"3484","4_11350_15_28_D",224,309,72
"3485","4_11460_15_16_23_24_25_28_A",3,2304,0
"3486","4_11460_15_16_23_24_25_28_B",21,2304,0
"3487","4_11460_15_16_23_24_25_28_C",2280,2304,98
"3488","4_11590_15_A",129,4216,3
"3489","4_11590_15_B",2263,4216,53
"3490","4_11590_15_C",1822,4216,43
"3491","4_11590_15_Developed",1,4216,0
"3492","4_11590_15_UE",1,4216,0
"3493","50_10160_15_28_A",158,2006,7
"3494","50_10160_15_28_B",46,2006,2
"3495","50_10160_15_28_C",745,2006,37
"3496","50_10160_15_28_D",912,2006,45
"3497","50_10160_15_28_Developed",29,2006,1
"3498","50_10160_15_28_E",116,2006,5
"3499","50_10230_14_15_24_25_A",1324,4223,31
"3500","50_10230_14_15_24_25_B",1811,4223,42
"3501","50_10230_14_15_24_25_C",129,4223,3
"3502","50_10230_14_15_24_25_D",793,4223,18
"3503","50_10230_14_15_24_25_Developed",166,4223,3
"3504","50_10240_14_15_24_A",1045,2680,38
"3505","50_10240_14_15_24_B",743,2680,27
"3506","50_10240_14_15_24_C",180,2680,6
"3507","50_10240_14_15_24_D",634,2680,23
"3508","50_10240_14_15_24_Developed",78,2680,2
"3509","50_10250_14_15_24_25_26_A",5,592,0
"3510","50_10250_14_15_24_25_26_B",372,592,62
"3511","50_10250_14_15_24_25_26_C",205,592,34
"3512","50_10250_14_15_24_25_26_Developed",9,592,1
"3513","50_10250_14_15_24_25_26_UE",1,592,0
"3514","50_10510_15_16_17_22_23_24_25_A",37,71,52
"3515","50_10510_15_16_17_22_23_24_25_B",3,71,4
"3516","50_10510_15_16_17_22_23_24_25_C",6,71,8
"3517","50_10510_15_16_17_22_23_24_25_D",8,71,11
"3518","50_10510_15_16_17_22_23_24_25_E",17,71,23
"3519","50_10520_15_A",22,102,21
"3520","50_10520_15_B",72,102,70
"3521","50_10520_15_C",8,102,7
"3522","50_10540_15_25_A",510,67800,0
"3523","50_10540_15_25_B",12656,67800,18
"3524","50_10540_15_25_C",16345,67800,24
"3525","50_10540_15_25_D",1070,67800,1
"3526","50_10540_15_25_Developed",1326,67800,1
"3527","50_10540_15_25_E",35821,67800,52
"3528","50_10540_15_25_UN",72,67800,0
"3529","50_10770_15_A",7,9,77
"3530","50_10770_15_B",2,9,22
"3531","50_10804_6_12_15_16_17_18_23_24_25_A",2,168,1
"3532","50_10804_6_12_15_16_17_18_23_24_25_B",6,168,3
"3533","50_10804_6_12_15_16_17_18_23_24_25_C",5,168,2
"3534","50_10804_6_12_15_16_17_18_23_24_25_D",41,168,24
"3535","50_10804_6_12_15_16_17_18_23_24_25_Developed",14,168,8
"3536","50_10804_6_12_15_16_17_18_23_24_25_E",98,168,58
"3537","50_10804_6_12_15_16_17_18_23_24_25_UN",2,168,1
"3538","50_10810_15_16_23_24_28_B",2,25,8
"3539","50_10810_15_16_23_24_28_C",12,25,48
"3540","50_10810_15_16_23_24_28_UE",1,25,4
"3541","50_10810_15_16_23_24_28_UN",10,25,40
"3542","50_10820_12_15_16_17_23_24_A",4,4,100
"3543","50_11020_13_15_16_23_24_D",12,65,18
"3544","50_11020_13_15_16_23_24_Developed",17,65,26
"3545","50_11020_13_15_16_23_24_E",36,65,55
"3546","50_11040_15_A",30,740,4
"3547","50_11040_15_B",69,740,9
"3548","50_11040_15_C",25,740,3
"3549","50_11040_15_D",567,740,76
"3550","50_11040_15_Developed",42,740,5
"3551","50_11040_15_UE",5,740,0
"3552","50_11040_15_UN",2,740,0
"3553","50_11070_15_A",178,3282,5
"3554","50_11070_15_B",14,3282,0
"3555","50_11070_15_C",1,3282,0
"3556","50_11070_15_D",2685,3282,81
"3557","50_11070_15_Developed",388,3282,11
"3558","50_11070_15_UE",2,3282,0
"3559","50_11070_15_UN",14,3282,0
"3560","50_11090_15_25_A",110,602,18
"3561","50_11090_15_25_B",4,602,0
"3562","50_11090_15_25_C",389,602,64
"3563","50_11090_15_25_Developed",98,602,16
"3564","50_11090_15_25_UE",1,602,0
"3565","50_11150_15_16_23_24_C",9,59,15
"3566","50_11150_15_16_23_24_D",38,59,64
"3567","50_11150_15_16_23_24_E",12,59,20
"3568","50_11160_15_25_B",2,2,100
"3569","50_11170_13_15_28_A",1499,8749,17
"3570","50_11170_13_15_28_C",4932,8749,56
"3571","50_11170_13_15_28_D",2100,8749,24
"3572","50_11170_13_15_28_Developed",194,8749,2
"3573","50_11170_13_15_28_E",24,8749,0
"3574","50_11210_15_B",17,668,2
"3575","50_11210_15_C",7,668,1
"3576","50_11210_15_D",231,668,34
"3577","50_11210_15_Developed",78,668,11
"3578","50_11210_15_UE",2,668,0
"3579","50_11210_15_UN",333,668,49
"3580","50_11270_15_A",1761,6243,28
"3581","50_11270_15_B",10,6243,0
"3582","50_11270_15_C",4111,6243,65
"3583","50_11270_15_Developed",361,6243,5
"3584","50_11350_15_28_B",7,107,6
"3585","50_11350_15_28_C",4,107,3
"3586","50_11350_15_28_D",92,107,85
"3587","50_11350_15_28_Developed",4,107,3
"3588","50_11460_15_16_23_24_25_28_C",3,3,100
"3589","50_11590_15_A",62,3096,2
"3590","50_11590_15_B",1065,3096,34
"3591","50_11590_15_C",1836,3096,59
"3592","50_11590_15_Developed",125,3096,4
"3593","50_11590_15_UE",8,3096,0
"3594","51_10160_15_28_A",2,42,4
"3595","51_10160_15_28_B",3,42,7
"3596","51_10160_15_28_C",11,42,26
"3597","51_10160_15_28_D",22,42,52
"3598","51_10160_15_28_E",4,42,9
"3599","51_10230_14_15_24_25_A",7,28,25
"3600","51_10230_14_15_24_25_B",6,28,21
"3601","51_10230_14_15_24_25_D",15,28,53
"3602","51_10240_14_15_24_A",128,545,23
"3603","51_10240_14_15_24_B",126,545,23
"3604","51_10240_14_15_24_C",23,545,4
"3605","51_10240_14_15_24_D",185,545,33
"3606","51_10240_14_15_24_Developed",80,545,14
"3607","51_10240_14_15_24_UE",3,545,0
"3608","51_10250_14_15_24_25_26_A",4,34,11
"3609","51_10250_14_15_24_25_26_B",21,34,61
"3610","51_10250_14_15_24_25_26_C",9,34,26
"3611","51_10510_15_16_17_22_23_24_25_A",50,146,34
"3612","51_10510_15_16_17_22_23_24_25_B",7,146,4
"3613","51_10510_15_16_17_22_23_24_25_C",26,146,17
"3614","51_10510_15_16_17_22_23_24_25_D",30,146,20
"3615","51_10510_15_16_17_22_23_24_25_E",33,146,22
"3616","51_10520_15_A",53,203,26
"3617","51_10520_15_B",134,203,66
"3618","51_10520_15_C",16,203,7
"3619","51_10540_15_25_A",1996,107502,1
"3620","51_10540_15_25_B",9941,107502,9
"3621","51_10540_15_25_C",10941,107502,10
"3622","51_10540_15_25_D",1623,107502,1
"3623","51_10540_15_25_Developed",1499,107502,1
"3624","51_10540_15_25_E",81448,107502,75
"3625","51_10540_15_25_UE",2,107502,0
"3626","51_10540_15_25_UN",52,107502,0
"3627","51_11040_15_A",21,145,14
"3628","51_11040_15_B",3,145,2
"3629","51_11040_15_C",5,145,3
"3630","51_11040_15_D",111,145,76
"3631","51_11040_15_Developed",4,145,2
"3632","51_11040_15_UE",1,145,0
"3633","51_11070_15_A",96,1770,5
"3634","51_11070_15_B",6,1770,0
"3635","51_11070_15_C",12,1770,0
"3636","51_11070_15_D",1191,1770,67
"3637","51_11070_15_Developed",445,1770,25
"3638","51_11070_15_UE",12,1770,0
"3639","51_11070_15_UN",8,1770,0
"3640","51_11090_15_25_A",20,382,5
"3641","51_11090_15_25_B",13,382,3
"3642","51_11090_15_25_C",180,382,47
"3643","51_11090_15_25_Developed",167,382,43
"3644","51_11090_15_25_UE",2,382,0
"3645","51_11170_13_15_28_A",1398,7844,17
"3646","51_11170_13_15_28_B",1,7844,0
"3647","51_11170_13_15_28_C",1737,7844,22
"3648","51_11170_13_15_28_D",4382,7844,55
"3649","51_11170_13_15_28_Developed",318,7844,4
"3650","51_11170_13_15_28_E",8,7844,0
"3651","51_11210_15_A",2,564,0
"3652","51_11210_15_B",39,564,6
"3653","51_11210_15_C",3,564,0
"3654","51_11210_15_D",122,564,21
"3655","51_11210_15_Developed",144,564,25
"3656","51_11210_15_UE",7,564,1
"3657","51_11210_15_UN",247,564,43
"3658","51_11270_15_A",33,194,17
"3659","51_11270_15_B",1,194,0
"3660","51_11270_15_C",99,194,51
"3661","51_11270_15_Developed",61,194,31
"3662","51_11350_15_28_C",1,44,2
"3663","51_11350_15_28_D",39,44,88
"3664","51_11350_15_28_Developed",4,44,9
"3665","51_11460_15_16_23_24_25_28_C",1,1,100
"3666","51_11590_15_A",43,4576,0
"3667","51_11590_15_B",855,4576,18
"3668","51_11590_15_C",3623,4576,79
"3669","51_11590_15_Developed",52,4576,1
"3670","51_11590_15_UE",3,4576,0
"3671","52_10160_15_28_B",9,249,3
"3672","52_10160_15_28_C",122,249,48
"3673","52_10160_15_28_D",90,249,36
"3674","52_10160_15_28_E",28,249,11
"3675","52_10230_14_15_24_25_A",11012,19655,56
"3676","52_10230_14_15_24_25_B",6271,19655,31
"3677","52_10230_14_15_24_25_C",489,19655,2
"3678","52_10230_14_15_24_25_D",1688,19655,8
"3679","52_10230_14_15_24_25_Developed",195,19655,0
"3680","52_10240_14_15_24_A",1914,3289,58
"3681","52_10240_14_15_24_B",605,3289,18
"3682","52_10240_14_15_24_C",38,3289,1
"3683","52_10240_14_15_24_D",659,3289,20
"3684","52_10240_14_15_24_Developed",73,3289,2
"3685","52_10250_14_15_24_25_26_A",2,128,1
"3686","52_10250_14_15_24_25_26_B",107,128,83
"3687","52_10250_14_15_24_25_26_C",19,128,14
"3688","52_10540_15_25_A",2034,55175,3
"3689","52_10540_15_25_Agriculture",1,55175,0
"3690","52_10540_15_25_B",5459,55175,9
"3691","52_10540_15_25_C",28773,55175,52
"3692","52_10540_15_25_D",737,55175,1
"3693","52_10540_15_25_Developed",478,55175,0
"3694","52_10540_15_25_E",17680,55175,32
"3695","52_10540_15_25_UE",1,55175,0
"3696","52_10540_15_25_UN",12,55175,0
"3697","52_10610_15_25_C",4,5,80
"3698","52_10610_15_25_D",1,5,20
"3699","52_10910_15_A",1,18,5
"3700","52_10910_15_B",13,18,72
"3701","52_10910_15_UN",4,18,22
"3702","52_11040_15_A",178,4900,3
"3703","52_11040_15_B",874,4900,17
"3704","52_11040_15_C",171,4900,3
"3705","52_11040_15_D",3611,4900,73
"3706","52_11040_15_Developed",4,4900,0
"3707","52_11040_15_UE",21,4900,0
"3708","52_11040_15_UN",41,4900,0
"3709","52_11070_15_A",272,3159,8
"3710","52_11070_15_B",285,3159,9
"3711","52_11070_15_C",1,3159,0
"3712","52_11070_15_D",2570,3159,81
"3713","52_11070_15_Developed",30,3159,0
"3714","52_11070_15_UE",1,3159,0
"3715","52_11090_15_25_A",297,6031,4
"3716","52_11090_15_25_B",1154,6031,19
"3717","52_11090_15_25_C",4563,6031,75
"3718","52_11090_15_25_UE",17,6031,0
"3719","52_11170_13_15_28_A",5901,10454,56
"3720","52_11170_13_15_28_B",9,10454,0
"3721","52_11170_13_15_28_C",3100,10454,29
"3722","52_11170_13_15_28_D",1389,10454,13
"3723","52_11170_13_15_28_Developed",21,10454,0
"3724","52_11170_13_15_28_E",34,10454,0
"3725","52_11210_15_B",5,911,0
"3726","52_11210_15_C",1,911,0
"3727","52_11210_15_D",399,911,43
"3728","52_11210_15_Developed",21,911,2
"3729","52_11210_15_UN",485,911,53
"3730","52_11270_15_A",72,678,10
"3731","52_11270_15_C",601,678,88
"3732","52_11270_15_Developed",3,678,0
"3733","52_11270_15_UE",1,678,0
"3734","52_11270_15_UN",1,678,0
"3735","52_11350_15_28_B",82,954,8
"3736","52_11350_15_28_C",113,954,11
"3737","52_11350_15_28_D",749,954,78
"3738","52_11350_15_28_Developed",7,954,0
"3739","52_11350_15_28_UE",3,954,0
"3740","52_11460_15_16_23_24_25_28_B",1,56,1
"3741","52_11460_15_16_23_24_25_28_C",55,56,98
"3742","52_11590_15_A",643,9586,6
"3743","52_11590_15_B",5562,9586,58
"3744","52_11590_15_C",3259,9586,33
"3745","52_11590_15_Developed",110,9586,1
"3746","52_11590_15_UE",12,9586,0
"3747","53_10160_15_28_A",107,1871,5
"3748","53_10160_15_28_B",20,1871,1
"3749","53_10160_15_28_C",935,1871,49
"3750","53_10160_15_28_D",678,1871,36
"3751","53_10160_15_28_Developed",14,1871,0
"3752","53_10160_15_28_E",117,1871,6
"3753","53_10230_14_15_24_25_A",13907,26689,52
"3754","53_10230_14_15_24_25_B",8089,26689,30
"3755","53_10230_14_15_24_25_C",552,26689,2
"3756","53_10230_14_15_24_25_D",3367,26689,12
"3757","53_10230_14_15_24_25_Developed",770,26689,2
"3758","53_10230_14_15_24_25_UE",4,26689,0
"3759","53_10240_14_15_24_A",7124,28358,25
"3760","53_10240_14_15_24_B",9876,28358,34
"3761","53_10240_14_15_24_C",246,28358,0
"3762","53_10240_14_15_24_D",10521,28358,37
"3763","53_10240_14_15_24_Developed",558,28358,1
"3764","53_10240_14_15_24_UE",24,28358,0
"3765","53_10240_14_15_24_UN",9,28358,0
"3766","53_10250_14_15_24_25_26_A",191,6308,3
"3767","53_10250_14_15_24_25_26_B",4093,6308,64
"3768","53_10250_14_15_24_25_26_C",2010,6308,31
"3769","53_10250_14_15_24_25_26_Developed",5,6308,0
"3770","53_10250_14_15_24_25_26_UE",9,6308,0
"3771","53_10510_15_16_17_22_23_24_25_A",3,33,9
"3772","53_10510_15_16_17_22_23_24_25_B",2,33,6
"3773","53_10510_15_16_17_22_23_24_25_C",2,33,6
"3774","53_10510_15_16_17_22_23_24_25_D",2,33,6
"3775","53_10510_15_16_17_22_23_24_25_E",23,33,69
"3776","53_10510_15_16_17_22_23_24_25_UE",1,33,3
"3777","53_10520_15_A",5,27,18
"3778","53_10520_15_B",21,27,77
"3779","53_10520_15_C",1,27,3
"3780","53_10540_15_25_A",729,41352,1
"3781","53_10540_15_25_B",7206,41352,17
"3782","53_10540_15_25_C",15397,41352,37
"3783","53_10540_15_25_D",857,41352,2
"3784","53_10540_15_25_Developed",1708,41352,4
"3785","53_10540_15_25_E",15323,41352,37
"3786","53_10540_15_25_UE",2,41352,0
"3787","53_10540_15_25_UN",130,41352,0
"3788","53_10804_6_12_15_16_17_18_23_24_25_D",3,3,100
"3789","53_10910_15_B",1,2,50
"3790","53_10910_15_UN",1,2,50
"3791","53_11040_15_A",167,5992,2
"3792","53_11040_15_B",611,5992,10
"3793","53_11040_15_C",334,5992,5
"3794","53_11040_15_D",4536,5992,75
"3795","53_11040_15_Developed",115,5992,1
"3796","53_11040_15_UE",5,5992,0
"3797","53_11040_15_UN",224,5992,3
"3798","53_11070_15_A",284,1799,15
"3799","53_11070_15_B",142,1799,7
"3800","53_11070_15_C",3,1799,0
"3801","53_11070_15_D",1199,1799,66
"3802","53_11070_15_Developed",165,1799,9
"3803","53_11070_15_UE",1,1799,0
"3804","53_11070_15_UN",5,1799,0
"3805","53_11090_15_25_A",62,2570,2
"3806","53_11090_15_25_B",710,2570,27
"3807","53_11090_15_25_C",1678,2570,65
"3808","53_11090_15_25_Developed",118,2570,4
"3809","53_11090_15_25_UE",2,2570,0
"3810","53_11150_15_16_23_24_C",84,161,52
"3811","53_11150_15_16_23_24_D",38,161,23
"3812","53_11150_15_16_23_24_E",27,161,16
"3813","53_11150_15_16_23_24_UN",12,161,7
"3814","53_11160_15_25_B",4,4,100
"3815","53_11170_13_15_28_A",308,1663,18
"3816","53_11170_13_15_28_B",15,1663,0
"3817","53_11170_13_15_28_C",832,1663,50
"3818","53_11170_13_15_28_D",331,1663,19
"3819","53_11170_13_15_28_Developed",135,1663,8
"3820","53_11170_13_15_28_E",42,1663,2
"3821","53_11210_15_B",1,66,1
"3822","53_11210_15_D",33,66,50
"3823","53_11210_15_UN",32,66,48
"3824","53_11270_15_C",4,4,100
"3825","53_11350_15_28_D",2,2,100
"3826","53_11552_13_14_15_A",2,220,0
"3827","53_11552_13_14_15_B",17,220,7
"3828","53_11552_13_14_15_C",200,220,90
"3829","53_11552_13_14_15_UE",1,220,0
"3830","53_11590_15_A",416,6498,6
"3831","53_11590_15_B",3069,6498,47
"3832","53_11590_15_C",2815,6498,43
"3833","53_11590_15_Developed",182,6498,2
"3834","53_11590_15_UE",16,6498,0
"3835","54_10160_15_28_A",1,8,12
"3836","54_10160_15_28_E",7,8,87
"3837","54_10230_14_15_24_25_A",23,173,13
"3838","54_10230_14_15_24_25_B",25,173,14
"3839","54_10230_14_15_24_25_C",1,173,0
"3840","54_10230_14_15_24_25_D",124,173,71
"3841","54_10240_14_15_24_A",649,7291,8
"3842","54_10240_14_15_24_B",1698,7291,23
"3843","54_10240_14_15_24_C",24,7291,0
"3844","54_10240_14_15_24_D",4885,7291,67
"3845","54_10240_14_15_24_UE",14,7291,0
"3846","54_10240_14_15_24_UN",21,7291,0
"3847","54_10250_14_15_24_25_26_A",21,1152,1
"3848","54_10250_14_15_24_25_26_B",422,1152,36
"3849","54_10250_14_15_24_25_26_C",709,1152,61
"3850","54_10510_15_16_17_22_23_24_25_A",57,277,20
"3851","54_10510_15_16_17_22_23_24_25_B",25,277,9
"3852","54_10510_15_16_17_22_23_24_25_C",20,277,7
"3853","54_10510_15_16_17_22_23_24_25_D",22,277,7
"3854","54_10510_15_16_17_22_23_24_25_E",141,277,50
"3855","54_10510_15_16_17_22_23_24_25_UE",12,277,4
"3856","54_10520_15_A",27,297,9
"3857","54_10520_15_B",260,297,87
"3858","54_10520_15_C",10,297,3
"3859","54_10540_15_25_A",2374,69622,3
"3860","54_10540_15_25_B",8864,69622,12
"3861","54_10540_15_25_C",6083,69622,8
"3862","54_10540_15_25_D",1145,69622,1
"3863","54_10540_15_25_Developed",664,69622,0
"3864","54_10540_15_25_E",48691,69622,69
"3865","54_10540_15_25_UE",1463,69622,2
"3866","54_10540_15_25_UN",338,69622,0
"3867","54_10610_15_25_A",7,206,3
"3868","54_10610_15_25_B",14,206,6
"3869","54_10610_15_25_C",147,206,71
"3870","54_10610_15_25_D",14,206,6
"3871","54_10610_15_25_UE",24,206,11
"3872","54_11040_15_A",30,292,10
"3873","54_11040_15_B",13,292,4
"3874","54_11040_15_C",20,292,6
"3875","54_11040_15_D",218,292,74
"3876","54_11040_15_UE",4,292,1
"3877","54_11040_15_UN",7,292,2
"3878","54_11070_15_A",51,576,8
"3879","54_11070_15_B",71,576,12
"3880","54_11070_15_C",3,576,0
"3881","54_11070_15_D",441,576,76
"3882","54_11070_15_UE",8,576,1
"3883","54_11070_15_UN",2,576,0
"3884","54_11090_15_25_A",3,91,3
"3885","54_11090_15_25_B",6,91,6
"3886","54_11090_15_25_C",81,91,89
"3887","54_11090_15_25_UE",1,91,1
"3888","54_11170_13_15_28_A",581,9658,6
"3889","54_11170_13_15_28_B",269,9658,2
"3890","54_11170_13_15_28_C",1328,9658,13
"3891","54_11170_13_15_28_D",4208,9658,43
"3892","54_11170_13_15_28_Developed",10,9658,0
"3893","54_11170_13_15_28_E",1977,9658,20
"3894","54_11170_13_15_28_UE",1285,9658,13
"3895","54_11210_15_A",1,814,0
"3896","54_11210_15_B",65,814,7
"3897","54_11210_15_D",302,814,37
"3898","54_11210_15_UE",29,814,3
"3899","54_11210_15_UN",417,814,51
"3900","54_11270_15_A",2,9,22
"3901","54_11270_15_C",7,9,77
"3902","54_11350_15_28_B",2,9,22
"3903","54_11350_15_28_C",1,9,11
"3904","54_11350_15_28_D",6,9,66
"3905","54_11460_15_16_23_24_25_28_A",1,7,14
"3906","54_11460_15_16_23_24_25_28_C",6,7,85
"3907","54_11590_15_A",258,6915,3
"3908","54_11590_15_B",1555,6915,22
"3909","54_11590_15_C",4920,6915,71
"3910","54_11590_15_Developed",65,6915,0
"3911","54_11590_15_UE",117,6915,1
"3912","55_10040_Developed",1,1,100
"3913","55_10160_15_28_A",1,83,1
"3914","55_10160_15_28_B",10,83,12
"3915","55_10160_15_28_C",27,83,32
"3916","55_10160_15_28_D",23,83,27
"3917","55_10160_15_28_E",22,83,26
"3918","55_10230_14_15_24_25_A",42,73,57
"3919","55_10230_14_15_24_25_B",20,73,27
"3920","55_10230_14_15_24_25_D",11,73,15
"3921","55_10240_14_15_24_A",4435,4832,91
"3922","55_10240_14_15_24_B",218,4832,4
"3923","55_10240_14_15_24_C",31,4832,0
"3924","55_10240_14_15_24_D",134,4832,2
"3925","55_10240_14_15_24_Developed",8,4832,0
"3926","55_10240_14_15_24_UN",6,4832,0
"3927","55_10250_14_15_24_25_26_B",2,2,100
"3928","55_10510_15_16_17_22_23_24_25_A",4,53,7
"3929","55_10510_15_16_17_22_23_24_25_B",6,53,11
"3930","55_10510_15_16_17_22_23_24_25_C",15,53,28
"3931","55_10510_15_16_17_22_23_24_25_D",21,53,39
"3932","55_10510_15_16_17_22_23_24_25_Developed",2,53,3
"3933","55_10510_15_16_17_22_23_24_25_E",5,53,9
"3934","55_10520_15_A",1,4,25
"3935","55_10520_15_B",3,4,75
"3936","55_10540_15_25_A",572,67131,0
"3937","55_10540_15_25_B",15221,67131,22
"3938","55_10540_15_25_C",15971,67131,23
"3939","55_10540_15_25_D",1164,67131,1
"3940","55_10540_15_25_Developed",4770,67131,7
"3941","55_10540_15_25_E",29361,67131,43
"3942","55_10540_15_25_UE",49,67131,0
"3943","55_10540_15_25_UN",23,67131,0
"3944","55_10610_15_25_B",2,19,10
"3945","55_10610_15_25_C",7,19,36
"3946","55_10610_15_25_D",9,19,47
"3947","55_10610_15_25_Developed",1,19,5
"3948","55_11040_15_A",7,178,3
"3949","55_11040_15_B",17,178,9
"3950","55_11040_15_C",6,178,3
"3951","55_11040_15_D",143,178,80
"3952","55_11040_15_Developed",4,178,2
"3953","55_11040_15_UN",1,178,0
"3954","55_11070_15_A",284,2782,10
"3955","55_11070_15_B",422,2782,15
"3956","55_11070_15_D",1971,2782,70
"3957","55_11070_15_Developed",97,2782,3
"3958","55_11070_15_UE",4,2782,0
"3959","55_11070_15_UN",4,2782,0
"3960","55_11090_15_25_A",148,1550,9
"3961","55_11090_15_25_B",782,1550,50
"3962","55_11090_15_25_C",546,1550,35
"3963","55_11090_15_25_Developed",64,1550,4
"3964","55_11090_15_25_UE",10,1550,0
"3965","55_11170_13_15_28_A",2855,8346,34
"3966","55_11170_13_15_28_B",8,8346,0
"3967","55_11170_13_15_28_C",2825,8346,33
"3968","55_11170_13_15_28_D",2247,8346,26
"3969","55_11170_13_15_28_Developed",391,8346,4
"3970","55_11170_13_15_28_E",18,8346,0
"3971","55_11170_13_15_28_UE",2,8346,0
"3972","55_11210_15_A",1,1870,0
"3973","55_11210_15_B",50,1870,2
"3974","55_11210_15_D",1396,1870,74
"3975","55_11210_15_Developed",67,1870,3
"3976","55_11210_15_UE",5,1870,0
"3977","55_11210_15_UN",351,1870,18
"3978","55_11270_15_A",832,7037,11
"3979","55_11270_15_B",8,7037,0
"3980","55_11270_15_C",6178,7037,87
"3981","55_11270_15_Developed",4,7037,0
"3982","55_11270_15_UE",15,7037,0
"3983","55_11350_15_28_B",29,468,6
"3984","55_11350_15_28_C",156,468,33
"3985","55_11350_15_28_D",277,468,59
"3986","55_11350_15_28_Developed",3,468,0
"3987","55_11350_15_28_UE",3,468,0
"3988","55_11460_15_16_23_24_25_28_B",3,40,7
"3989","55_11460_15_16_23_24_25_28_C",37,40,92
"3990","55_11590_15_A",67,3936,1
"3991","55_11590_15_B",1840,3936,46
"3992","55_11590_15_C",1762,3936,44
"3993","55_11590_15_Developed",260,3936,6
"3994","55_11590_15_UE",7,3936,0
"3995","56_10040_Developed",3,3,100
"3996","56_10240_14_15_24_A",672,1109,60
"3997","56_10240_14_15_24_B",169,1109,15
"3998","56_10240_14_15_24_C",27,1109,2
"3999","56_10240_14_15_24_D",198,1109,17
"4000","56_10240_14_15_24_Developed",33,1109,2
"4001","56_10240_14_15_24_UE",10,1109,0
"4002","56_10250_14_15_24_25_26_B",57,77,74
"4003","56_10250_14_15_24_25_26_C",20,77,25
"4004","56_10510_15_16_17_22_23_24_25_A",15,55,27
"4005","56_10510_15_16_17_22_23_24_25_B",1,55,1
"4006","56_10510_15_16_17_22_23_24_25_C",17,55,30
