"","to_join","model_label","model_code","ref_label","ref_percent","bps_name","ID","count2020","total_count2020","current_percent2020","count2022","total_count2022","current_percent2022","change","sign_change","bps_acres"
"5573","17_11150_15_16_23_24_C","11150_15_16_23_24_C","11150_15_16_23_24","C",13,"Inter-Mountain Basins Juniper Savanna",17,19794,21414,92,19748,21414,92,0,FALSE,4754
"5574","17_11150_15_16_23_24_D","11150_15_16_23_24_D","11150_15_16_23_24","D",36,"Inter-Mountain Basins Juniper Savanna",17,873,21414,4,858,21414,4,0,FALSE,4754
"5575","17_11150_15_16_23_24_E","11150_15_16_23_24_E","11150_15_16_23_24","E",43,"Inter-Mountain Basins Juniper Savanna",17,71,21414,0,70,21414,0,0,FALSE,4754
"5576","17_11150_15_16_23_24_Agriculture","11150_15_16_23_24_Agriculture","11150_15_16_23_24","Agriculture",0,"Inter-Mountain Basins Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,4754
"5577","17_11150_15_16_23_24_Developed","11150_15_16_23_24_Developed","11150_15_16_23_24","Developed",0,"Inter-Mountain Basins Juniper Savanna",17,0,0,0,2,21414,0,0,FALSE,4754
"5578","17_11150_15_16_23_24_Water","11150_15_16_23_24_Water","11150_15_16_23_24","Water",0,"Inter-Mountain Basins Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,4754
"5579","17_11150_15_16_23_24_UN","11150_15_16_23_24_UN","11150_15_16_23_24","UN",0,"Inter-Mountain Basins Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,4754
"5580","17_11150_15_16_23_24_UE","11150_15_16_23_24_UE","11150_15_16_23_24","UE",0,"Inter-Mountain Basins Juniper Savanna",17,7,21414,0,10,21414,0,0,FALSE,4754
"5581","17_11160_15_25_A","11160_15_25_A","11160_15_25","A",5,"Madrean Juniper Savanna",17,10,19,52,10,19,52,0,FALSE,4
"5582","17_11160_15_25_B","11160_15_25_B","11160_15_25","B",57,"Madrean Juniper Savanna",17,9,19,47,9,19,47,0,FALSE,4
"5583","17_11160_15_25_C","11160_15_25_C","11160_15_25","C",38,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,4
"5584","17_11160_15_25_D","11160_15_25_D","11160_15_25","D",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,4
"5585","17_11160_15_25_E","11160_15_25_E","11160_15_25","E",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,4
"5586","17_11160_15_25_Agriculture","11160_15_25_Agriculture","11160_15_25","Agriculture",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,4
"5587","17_11160_15_25_Developed","11160_15_25_Developed","11160_15_25","Developed",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,4
"5588","17_11160_15_25_Water","11160_15_25_Water","11160_15_25","Water",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,4
"5589","17_11160_15_25_UN","11160_15_25_UN","11160_15_25","UN",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,4
"5590","17_11160_15_25_UE","11160_15_25_UE","11160_15_25","UE",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,4
"5591","17_11160_24_A","11160_24_A","11160_24","A",6,"Madrean Juniper Savanna",17,1,1,100,1,1,100,0,FALSE,0
"5592","17_11160_24_B","11160_24_B","11160_24","B",44,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,0
"5593","17_11160_24_C","11160_24_C","11160_24","C",50,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,0
"5594","17_11160_24_D","11160_24_D","11160_24","D",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,0
"5595","17_11160_24_E","11160_24_E","11160_24","E",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,0
"5596","17_11160_24_Agriculture","11160_24_Agriculture","11160_24","Agriculture",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,0
"5597","17_11160_24_Developed","11160_24_Developed","11160_24","Developed",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,0
"5598","17_11160_24_Water","11160_24_Water","11160_24","Water",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,0
"5599","17_11160_24_UN","11160_24_UN","11160_24","UN",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,0
"5600","17_11160_24_UE","11160_24_UE","11160_24","UE",0,"Madrean Juniper Savanna",17,0,0,0,0,0,0,0,FALSE,0
"5601","17_11170_13_15_28_A","11170_13_15_28_A","11170_13_15_28","A",11,"Southern Rocky Mountain Ponderosa Pine Savanna",17,11955,42930,27,13593,42930,31,-4,FALSE,9530
"5602","17_11170_13_15_28_B","11170_13_15_28_B","11170_13_15_28","B",2,"Southern Rocky Mountain Ponderosa Pine Savanna",17,2,42930,0,2,42930,0,0,FALSE,9530
"5603","17_11170_13_15_28_C","11170_13_15_28_C","11170_13_15_28","C",23,"Southern Rocky Mountain Ponderosa Pine Savanna",17,15476,42930,36,14610,42930,34,2,TRUE,9530
"5604","17_11170_13_15_28_D","11170_13_15_28_D","11170_13_15_28","D",60,"Southern Rocky Mountain Ponderosa Pine Savanna",17,14730,42930,34,13512,42930,31,3,TRUE,9530
"5605","17_11170_13_15_28_E","11170_13_15_28_E","11170_13_15_28","E",4,"Southern Rocky Mountain Ponderosa Pine Savanna",17,34,42930,0,31,42930,0,0,FALSE,9530
"5606","17_11170_13_15_28_Agriculture","11170_13_15_28_Agriculture","11170_13_15_28","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Savanna",17,0,0,0,0,0,0,0,FALSE,9530
"5607","17_11170_13_15_28_Developed","11170_13_15_28_Developed","11170_13_15_28","Developed",0,"Southern Rocky Mountain Ponderosa Pine Savanna",17,679,42930,1,1126,42930,2,-1,FALSE,9530
"5608","17_11170_13_15_28_Water","11170_13_15_28_Water","11170_13_15_28","Water",0,"Southern Rocky Mountain Ponderosa Pine Savanna",17,0,0,0,0,0,0,0,FALSE,9530
"5609","17_11170_13_15_28_UN","11170_13_15_28_UN","11170_13_15_28","UN",0,"Southern Rocky Mountain Ponderosa Pine Savanna",17,0,0,0,0,0,0,0,FALSE,9530
"5610","17_11170_13_15_28_UE","11170_13_15_28_UE","11170_13_15_28","UE",0,"Southern Rocky Mountain Ponderosa Pine Savanna",17,7,42930,0,9,42930,0,0,FALSE,9530
"5611","17_11170_16_23_24_A","11170_16_23_24_A","11170_16_23_24","A",5,"Southern Rocky Mountain Ponderosa Pine Savanna",17,16767,17959,93,16770,17959,93,0,FALSE,3987
"5612","17_11170_16_23_24_B","11170_16_23_24_B","11170_16_23_24","B",8,"Southern Rocky Mountain Ponderosa Pine Savanna",17,72,17959,0,63,17959,0,0,FALSE,3987
"5613","17_11170_16_23_24_C","11170_16_23_24_C","11170_16_23_24","C",11,"Southern Rocky Mountain Ponderosa Pine Savanna",17,1064,17959,5,1063,17959,5,0,FALSE,3987
"5614","17_11170_16_23_24_D","11170_16_23_24_D","11170_16_23_24","D",75,"Southern Rocky Mountain Ponderosa Pine Savanna",17,15,17959,0,15,17959,0,0,FALSE,3987
"5615","17_11170_16_23_24_E","11170_16_23_24_E","11170_16_23_24","E",1,"Southern Rocky Mountain Ponderosa Pine Savanna",17,18,17959,0,17,17959,0,0,FALSE,3987
"5616","17_11170_16_23_24_Agriculture","11170_16_23_24_Agriculture","11170_16_23_24","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Savanna",17,0,0,0,0,0,0,0,FALSE,3987
"5617","17_11170_16_23_24_Developed","11170_16_23_24_Developed","11170_16_23_24","Developed",0,"Southern Rocky Mountain Ponderosa Pine Savanna",17,20,17959,0,25,17959,0,0,FALSE,3987
"5618","17_11170_16_23_24_Water","11170_16_23_24_Water","11170_16_23_24","Water",0,"Southern Rocky Mountain Ponderosa Pine Savanna",17,0,0,0,0,0,0,0,FALSE,3987
"5619","17_11170_16_23_24_UN","11170_16_23_24_UN","11170_16_23_24","UN",0,"Southern Rocky Mountain Ponderosa Pine Savanna",17,0,0,0,0,0,0,0,FALSE,3987
"5620","17_11170_16_23_24_UE","11170_16_23_24_UE","11170_16_23_24","UE",0,"Southern Rocky Mountain Ponderosa Pine Savanna",17,3,17959,0,6,17959,0,0,FALSE,3987
"5621","17_11210_15_A","11210_15_A","11210_15","A",20,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,11,3980,0,10,3980,0,0,FALSE,884
"5622","17_11210_15_B","11210_15_B","11210_15","B",65,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,211,3980,5,600,3980,15,-10,FALSE,884
"5623","17_11210_15_C","11210_15_C","11210_15","C",10,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,47,3980,1,46,3980,1,0,FALSE,884
"5624","17_11210_15_D","11210_15_D","11210_15","D",5,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,2144,3980,53,1955,3980,49,4,TRUE,884
"5625","17_11210_15_E","11210_15_E","11210_15","E",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,0,0,0,0,0,0,0,FALSE,884
"5626","17_11210_15_Agriculture","11210_15_Agriculture","11210_15","Agriculture",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,0,0,0,0,0,0,0,FALSE,884
"5627","17_11210_15_Developed","11210_15_Developed","11210_15","Developed",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,257,3980,6,279,3980,7,-1,FALSE,884
"5628","17_11210_15_Water","11210_15_Water","11210_15","Water",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,0,0,0,0,0,0,0,FALSE,884
"5629","17_11210_15_UN","11210_15_UN","11210_15","UN",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,1280,3980,32,1060,3980,26,6,TRUE,884
"5630","17_11210_15_UE","11210_15_UE","11210_15","UE",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,13,3980,0,13,3980,0,0,FALSE,884
"5631","17_11210_24_A","11210_24_A","11210_24","A",21,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,10,353,2,10,353,2,0,FALSE,78
"5632","17_11210_24_B","11210_24_B","11210_24","B",65,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,0,0,0,0,0,0,0,FALSE,78
"5633","17_11210_24_C","11210_24_C","11210_24","C",10,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,9,353,2,9,353,2,0,FALSE,78
"5634","17_11210_24_D","11210_24_D","11210_24","D",4,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,187,353,52,187,353,52,0,FALSE,78
"5635","17_11210_24_E","11210_24_E","11210_24","E",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,0,0,0,0,0,0,0,FALSE,78
"5636","17_11210_24_Agriculture","11210_24_Agriculture","11210_24","Agriculture",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,0,0,0,0,0,0,0,FALSE,78
"5637","17_11210_24_Developed","11210_24_Developed","11210_24","Developed",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,0,0,0,0,0,0,0,FALSE,78
"5638","17_11210_24_Water","11210_24_Water","11210_24","Water",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,0,0,0,0,0,0,0,FALSE,78
"5639","17_11210_24_UN","11210_24_UN","11210_24","UN",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,17,353,4,17,353,4,0,FALSE,78
"5640","17_11210_24_UE","11210_24_UE","11210_24","UE",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",17,1,353,0,1,353,0,0,FALSE,78
"5641","17_11270_15_A","11270_15_A","11270_15","A",8,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,10960,108461,10,21905,108461,20,-10,FALSE,24078
"5642","17_11270_15_B","11270_15_B","11270_15","B",49,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,1056,108461,0,1002,108461,0,0,FALSE,24078
"5643","17_11270_15_C","11270_15_C","11270_15","C",43,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,94791,108461,87,83464,108461,76,11,TRUE,24078
"5644","17_11270_15_D","11270_15_D","11270_15","D",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,0,0,0,0,0,0,0,FALSE,24078
"5645","17_11270_15_E","11270_15_E","11270_15","E",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,0,0,0,0,0,0,0,FALSE,24078
"5646","17_11270_15_Agriculture","11270_15_Agriculture","11270_15","Agriculture",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,0,0,0,0,0,0,0,FALSE,24078
"5647","17_11270_15_Developed","11270_15_Developed","11270_15","Developed",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,1383,108461,1,1819,108461,1,0,FALSE,24078
"5648","17_11270_15_Water","11270_15_Water","11270_15","Water",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,0,0,0,0,0,0,0,FALSE,24078
"5649","17_11270_15_UN","11270_15_UN","11270_15","UN",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,0,0,0,0,0,0,0,FALSE,24078
"5650","17_11270_15_UE","11270_15_UE","11270_15","UE",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,127,108461,0,127,108461,0,0,FALSE,24078
"5651","17_11270_16_23_24_25_A","11270_16_23_24_25_A","11270_16_23_24_25","A",10,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,22453,205958,10,23710,205958,11,-1,FALSE,45723
"5652","17_11270_16_23_24_25_B","11270_16_23_24_25_B","11270_16_23_24_25","B",51,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,9522,205958,4,9392,205958,4,0,FALSE,45723
"5653","17_11270_16_23_24_25_C","11270_16_23_24_25_C","11270_16_23_24_25","C",39,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,173402,205958,84,171802,205958,83,1,TRUE,45723
"5654","17_11270_16_23_24_25_D","11270_16_23_24_25_D","11270_16_23_24_25","D",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,0,0,0,0,0,0,0,FALSE,45723
"5655","17_11270_16_23_24_25_E","11270_16_23_24_25_E","11270_16_23_24_25","E",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,0,0,0,0,0,0,0,FALSE,45723
"5656","17_11270_16_23_24_25_Agriculture","11270_16_23_24_25_Agriculture","11270_16_23_24_25","Agriculture",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,0,0,0,0,0,0,0,FALSE,45723
"5657","17_11270_16_23_24_25_Developed","11270_16_23_24_25_Developed","11270_16_23_24_25","Developed",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,282,205958,0,749,205958,0,0,FALSE,45723
"5658","17_11270_16_23_24_25_Water","11270_16_23_24_25_Water","11270_16_23_24_25","Water",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,0,0,0,0,0,0,0,FALSE,45723
"5659","17_11270_16_23_24_25_UN","11270_16_23_24_25_UN","11270_16_23_24_25","UN",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,0,0,0,0,0,0,0,FALSE,45723
"5660","17_11270_16_23_24_25_UE","11270_16_23_24_25_UE","11270_16_23_24_25","UE",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",17,151,205958,0,157,205958,0,0,FALSE,45723
"5661","17_11350_15_28_A","11350_15_28_A","11350_15_28","A",4,"Inter-Mountain Basins Semi-Desert Grassland",17,2,1145,0,1,1145,0,0,FALSE,254
"5662","17_11350_15_28_B","11350_15_28_B","11350_15_28","B",74,"Inter-Mountain Basins Semi-Desert Grassland",17,77,1145,6,193,1145,16,-10,FALSE,254
"5663","17_11350_15_28_C","11350_15_28_C","11350_15_28","C",20,"Inter-Mountain Basins Semi-Desert Grassland",17,91,1145,7,73,1145,6,1,TRUE,254
"5664","17_11350_15_28_D","11350_15_28_D","11350_15_28","D",2,"Inter-Mountain Basins Semi-Desert Grassland",17,927,1145,80,824,1145,71,9,TRUE,254
"5665","17_11350_15_28_E","11350_15_28_E","11350_15_28","E",0,"Inter-Mountain Basins Semi-Desert Grassland",17,0,0,0,0,0,0,0,FALSE,254
"5666","17_11350_15_28_Agriculture","11350_15_28_Agriculture","11350_15_28","Agriculture",0,"Inter-Mountain Basins Semi-Desert Grassland",17,0,0,0,0,0,0,0,FALSE,254
"5667","17_11350_15_28_Developed","11350_15_28_Developed","11350_15_28","Developed",0,"Inter-Mountain Basins Semi-Desert Grassland",17,39,1145,3,45,1145,3,0,FALSE,254
"5668","17_11350_15_28_Water","11350_15_28_Water","11350_15_28","Water",0,"Inter-Mountain Basins Semi-Desert Grassland",17,0,0,0,0,0,0,0,FALSE,254
"5669","17_11350_15_28_UN","11350_15_28_UN","11350_15_28","UN",0,"Inter-Mountain Basins Semi-Desert Grassland",17,0,0,0,0,0,0,0,FALSE,254
"5670","17_11350_15_28_UE","11350_15_28_UE","11350_15_28","UE",0,"Inter-Mountain Basins Semi-Desert Grassland",17,2,1145,0,2,1145,0,0,FALSE,254
"5671","17_11350_16_23_24_A","11350_16_23_24_A","11350_16_23_24","A",4,"Inter-Mountain Basins Semi-Desert Grassland",17,14961,73400,20,14914,73400,20,0,FALSE,16295
"5672","17_11350_16_23_24_B","11350_16_23_24_B","11350_16_23_24","B",72,"Inter-Mountain Basins Semi-Desert Grassland",17,3211,73400,4,3206,73400,4,0,FALSE,16295
"5673","17_11350_16_23_24_C","11350_16_23_24_C","11350_16_23_24","C",22,"Inter-Mountain Basins Semi-Desert Grassland",17,30861,73400,42,30724,73400,41,1,TRUE,16295
"5674","17_11350_16_23_24_D","11350_16_23_24_D","11350_16_23_24","D",2,"Inter-Mountain Basins Semi-Desert Grassland",17,17653,73400,24,17627,73400,24,0,FALSE,16295
"5675","17_11350_16_23_24_E","11350_16_23_24_E","11350_16_23_24","E",0,"Inter-Mountain Basins Semi-Desert Grassland",17,0,0,0,0,0,0,0,FALSE,16295
"5676","17_11350_16_23_24_Agriculture","11350_16_23_24_Agriculture","11350_16_23_24","Agriculture",0,"Inter-Mountain Basins Semi-Desert Grassland",17,57,73400,0,57,73400,0,0,FALSE,16295
"5677","17_11350_16_23_24_Developed","11350_16_23_24_Developed","11350_16_23_24","Developed",0,"Inter-Mountain Basins Semi-Desert Grassland",17,665,73400,0,871,73400,1,-1,FALSE,16295
"5678","17_11350_16_23_24_Water","11350_16_23_24_Water","11350_16_23_24","Water",0,"Inter-Mountain Basins Semi-Desert Grassland",17,0,0,0,0,0,0,0,FALSE,16295
"5679","17_11350_16_23_24_UN","11350_16_23_24_UN","11350_16_23_24","UN",0,"Inter-Mountain Basins Semi-Desert Grassland",17,2,73400,0,2,73400,0,0,FALSE,16295
"5680","17_11350_16_23_24_UE","11350_16_23_24_UE","11350_16_23_24","UE",0,"Inter-Mountain Basins Semi-Desert Grassland",17,237,73400,0,246,73400,0,0,FALSE,16295
"5681","17_11460_15_16_23_24_25_28_A","11460_15_16_23_24_25_28_A","11460_15_16_23_24_25_28","A",19,"Southern Rocky Mountain Montane-Subalpine Grassland",17,0,0,0,0,0,0,0,FALSE,1
"5682","17_11460_15_16_23_24_25_28_B","11460_15_16_23_24_25_28_B","11460_15_16_23_24_25_28","B",33,"Southern Rocky Mountain Montane-Subalpine Grassland",17,0,0,0,0,0,0,0,FALSE,1
"5683","17_11460_15_16_23_24_25_28_C","11460_15_16_23_24_25_28_C","11460_15_16_23_24_25_28","C",48,"Southern Rocky Mountain Montane-Subalpine Grassland",17,6,6,100,6,6,100,0,FALSE,1
"5684","17_11460_15_16_23_24_25_28_D","11460_15_16_23_24_25_28_D","11460_15_16_23_24_25_28","D",0,"Southern Rocky Mountain Montane-Subalpine Grassland",17,0,0,0,0,0,0,0,FALSE,1
"5685","17_11460_15_16_23_24_25_28_E","11460_15_16_23_24_25_28_E","11460_15_16_23_24_25_28","E",0,"Southern Rocky Mountain Montane-Subalpine Grassland",17,0,0,0,0,0,0,0,FALSE,1
"5686","17_11460_15_16_23_24_25_28_Agriculture","11460_15_16_23_24_25_28_Agriculture","11460_15_16_23_24_25_28","Agriculture",0,"Southern Rocky Mountain Montane-Subalpine Grassland",17,0,0,0,0,0,0,0,FALSE,1
"5687","17_11460_15_16_23_24_25_28_Developed","11460_15_16_23_24_25_28_Developed","11460_15_16_23_24_25_28","Developed",0,"Southern Rocky Mountain Montane-Subalpine Grassland",17,0,0,0,0,0,0,0,FALSE,1
"5688","17_11460_15_16_23_24_25_28_Water","11460_15_16_23_24_25_28_Water","11460_15_16_23_24_25_28","Water",0,"Southern Rocky Mountain Montane-Subalpine Grassland",17,0,0,0,0,0,0,0,FALSE,1
"5689","17_11460_15_16_23_24_25_28_UN","11460_15_16_23_24_25_28_UN","11460_15_16_23_24_25_28","UN",0,"Southern Rocky Mountain Montane-Subalpine Grassland",17,0,0,0,0,0,0,0,FALSE,1
"5690","17_11460_15_16_23_24_25_28_UE","11460_15_16_23_24_25_28_UE","11460_15_16_23_24_25_28","UE",0,"Southern Rocky Mountain Montane-Subalpine Grassland",17,0,0,0,0,0,0,0,FALSE,1
"5691","17_11530_16_23_24_25_27_A","11530_16_23_24_25_27_A","11530_16_23_24_25_27","A",3,"Inter-Mountain Basins Greasewood Flat",17,6,42,14,12,42,28,-14,FALSE,9
"5692","17_11530_16_23_24_25_27_B","11530_16_23_24_25_27_B","11530_16_23_24_25_27","B",29,"Inter-Mountain Basins Greasewood Flat",17,21,42,50,15,42,35,15,TRUE,9
"5693","17_11530_16_23_24_25_27_C","11530_16_23_24_25_27_C","11530_16_23_24_25_27","C",68,"Inter-Mountain Basins Greasewood Flat",17,15,42,35,15,42,35,0,FALSE,9
"5694","17_11530_16_23_24_25_27_D","11530_16_23_24_25_27_D","11530_16_23_24_25_27","D",0,"Inter-Mountain Basins Greasewood Flat",17,0,0,0,0,0,0,0,FALSE,9
"5695","17_11530_16_23_24_25_27_E","11530_16_23_24_25_27_E","11530_16_23_24_25_27","E",0,"Inter-Mountain Basins Greasewood Flat",17,0,0,0,0,0,0,0,FALSE,9
"5696","17_11530_16_23_24_25_27_Agriculture","11530_16_23_24_25_27_Agriculture","11530_16_23_24_25_27","Agriculture",0,"Inter-Mountain Basins Greasewood Flat",17,0,0,0,0,0,0,0,FALSE,9
"5697","17_11530_16_23_24_25_27_Developed","11530_16_23_24_25_27_Developed","11530_16_23_24_25_27","Developed",0,"Inter-Mountain Basins Greasewood Flat",17,0,0,0,0,0,0,0,FALSE,9
"5698","17_11530_16_23_24_25_27_Water","11530_16_23_24_25_27_Water","11530_16_23_24_25_27","Water",0,"Inter-Mountain Basins Greasewood Flat",17,0,0,0,0,0,0,0,FALSE,9
"5699","17_11530_16_23_24_25_27_UN","11530_16_23_24_25_27_UN","11530_16_23_24_25_27","UN",0,"Inter-Mountain Basins Greasewood Flat",17,0,0,0,0,0,0,0,FALSE,9
"5700","17_11530_16_23_24_25_27_UE","11530_16_23_24_25_27_UE","11530_16_23_24_25_27","UE",0,"Inter-Mountain Basins Greasewood Flat",17,0,0,0,0,0,0,0,FALSE,9
"5701","17_11550_15_A","11550_15_A","11550_15","A",20,"North American Warm Desert Riparian Systems",17,0,0,0,0,0,0,0,FALSE,1
"5702","17_11550_15_B","11550_15_B","11550_15","B",24,"North American Warm Desert Riparian Systems",17,0,0,0,0,0,0,0,FALSE,1
"5703","17_11550_15_C","11550_15_C","11550_15","C",35,"North American Warm Desert Riparian Systems",17,0,0,0,0,0,0,0,FALSE,1
"5704","17_11550_15_D","11550_15_D","11550_15","D",21,"North American Warm Desert Riparian Systems",17,0,0,0,0,0,0,0,FALSE,1
"5705","17_11550_15_E","11550_15_E","11550_15","E",0,"North American Warm Desert Riparian Systems",17,0,0,0,0,0,0,0,FALSE,1
"5706","17_11550_15_Agriculture","11550_15_Agriculture","11550_15","Agriculture",0,"North American Warm Desert Riparian Systems",17,0,0,0,0,0,0,0,FALSE,1
"5707","17_11550_15_Developed","11550_15_Developed","11550_15","Developed",0,"North American Warm Desert Riparian Systems",17,3,3,100,3,3,100,0,FALSE,1
"5708","17_11550_15_Water","11550_15_Water","11550_15","Water",0,"North American Warm Desert Riparian Systems",17,0,0,0,0,0,0,0,FALSE,1
"5709","17_11550_15_UN","11550_15_UN","11550_15","UN",0,"North American Warm Desert Riparian Systems",17,0,0,0,0,0,0,0,FALSE,1
"5710","17_11550_15_UE","11550_15_UE","11550_15","UE",0,"North American Warm Desert Riparian Systems",17,0,0,0,0,0,0,0,FALSE,1
"5711","17_11552_13_14_15_A","11552_13_14_15_A","11552_13_14_15","A",18,"North American Warm Desert Riparian Systems - Stringers",17,0,0,0,0,0,0,0,FALSE,7
"5712","17_11552_13_14_15_B","11552_13_14_15_B","11552_13_14_15","B",28,"North American Warm Desert Riparian Systems - Stringers",17,14,30,46,14,30,46,0,FALSE,7
"5713","17_11552_13_14_15_C","11552_13_14_15_C","11552_13_14_15","C",54,"North American Warm Desert Riparian Systems - Stringers",17,9,30,30,9,30,30,0,FALSE,7
"5714","17_11552_13_14_15_D","11552_13_14_15_D","11552_13_14_15","D",0,"North American Warm Desert Riparian Systems - Stringers",17,0,0,0,0,0,0,0,FALSE,7
"5715","17_11552_13_14_15_E","11552_13_14_15_E","11552_13_14_15","E",0,"North American Warm Desert Riparian Systems - Stringers",17,0,0,0,0,0,0,0,FALSE,7
"5716","17_11552_13_14_15_Agriculture","11552_13_14_15_Agriculture","11552_13_14_15","Agriculture",0,"North American Warm Desert Riparian Systems - Stringers",17,0,0,0,0,0,0,0,FALSE,7
"5717","17_11552_13_14_15_Developed","11552_13_14_15_Developed","11552_13_14_15","Developed",0,"North American Warm Desert Riparian Systems - Stringers",17,7,30,23,7,30,23,0,FALSE,7
"5718","17_11552_13_14_15_Water","11552_13_14_15_Water","11552_13_14_15","Water",0,"North American Warm Desert Riparian Systems - Stringers",17,0,0,0,0,0,0,0,FALSE,7
"5719","17_11552_13_14_15_UN","11552_13_14_15_UN","11552_13_14_15","UN",0,"North American Warm Desert Riparian Systems - Stringers",17,0,0,0,0,0,0,0,FALSE,7
"5720","17_11552_13_14_15_UE","11552_13_14_15_UE","11552_13_14_15","UE",0,"North American Warm Desert Riparian Systems - Stringers",17,0,0,0,0,0,0,0,FALSE,7
"5721","17_11590_15_A","11590_15_A","11590_15","A",26,"Rocky Mountain Montane Riparian Systems",17,505,12697,3,697,12697,5,-2,FALSE,2819
"5722","17_11590_15_B","11590_15_B","11590_15","B",58,"Rocky Mountain Montane Riparian Systems",17,4963,12697,39,4767,12697,37,2,TRUE,2819
"5723","17_11590_15_C","11590_15_C","11590_15","C",16,"Rocky Mountain Montane Riparian Systems",17,6983,12697,54,6859,12697,54,0,FALSE,2819
"5724","17_11590_15_D","11590_15_D","11590_15","D",0,"Rocky Mountain Montane Riparian Systems",17,0,0,0,0,0,0,0,FALSE,2819
"5725","17_11590_15_E","11590_15_E","11590_15","E",0,"Rocky Mountain Montane Riparian Systems",17,0,0,0,0,0,0,0,FALSE,2819
"5726","17_11590_15_Agriculture","11590_15_Agriculture","11590_15","Agriculture",0,"Rocky Mountain Montane Riparian Systems",17,0,0,0,0,0,0,0,FALSE,2819
"5727","17_11590_15_Developed","11590_15_Developed","11590_15","Developed",0,"Rocky Mountain Montane Riparian Systems",17,201,12697,1,329,12697,2,-1,FALSE,2819
"5728","17_11590_15_Water","11590_15_Water","11590_15","Water",0,"Rocky Mountain Montane Riparian Systems",17,0,0,0,0,0,0,0,FALSE,2819
