"","to_join","model_label","model_code","ref_label","ref_percent","bps_name","ID","count2020","total_count2020","current_percent2020","count2022","total_count2022","current_percent2022","change","sign_change","bps_acres"
"11763","79_11210_15_UE","11210_15_UE","11210_15","UE",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",79,4,1234,0,30,1234,2,-2,FALSE,274
"11764","79_11270_15_A","11270_15_A","11270_15","A",8,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",79,511,3957,12,512,3956,12,0,FALSE,878
"11765","79_11270_15_B","11270_15_B","11270_15","B",49,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",79,2,3957,0,3,3956,0,0,FALSE,878
"11766","79_11270_15_C","11270_15_C","11270_15","C",43,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",79,2213,3957,55,2206,3956,55,0,FALSE,878
"11767","79_11270_15_D","11270_15_D","11270_15","D",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",79,0,0,0,0,0,0,0,FALSE,878
"11768","79_11270_15_E","11270_15_E","11270_15","E",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",79,0,0,0,0,0,0,0,FALSE,878
"11769","79_11270_15_Agriculture","11270_15_Agriculture","11270_15","Agriculture",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",79,0,0,0,0,0,0,0,FALSE,878
"11770","79_11270_15_Developed","11270_15_Developed","11270_15","Developed",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",79,1201,3957,30,1036,3956,26,4,TRUE,878
"11771","79_11270_15_UN","11270_15_UN","11270_15","UN",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",79,0,0,0,0,0,0,0,FALSE,878
"11772","79_11270_15_UE","11270_15_UE","11270_15","UE",0,"Inter-Mountain Basins Semi-Desert Shrub-Steppe",79,30,3957,0,199,3956,5,-5,FALSE,878
"11773","79_11350_15_28_A","11350_15_28_A","11350_15_28","A",4,"Inter-Mountain Basins Semi-Desert Grassland",79,0,0,0,0,0,0,0,FALSE,30
"11774","79_11350_15_28_B","11350_15_28_B","11350_15_28","B",74,"Inter-Mountain Basins Semi-Desert Grassland",79,22,133,16,22,133,16,0,FALSE,30
"11775","79_11350_15_28_C","11350_15_28_C","11350_15_28","C",20,"Inter-Mountain Basins Semi-Desert Grassland",79,5,133,3,5,133,3,0,FALSE,30
"11776","79_11350_15_28_D","11350_15_28_D","11350_15_28","D",2,"Inter-Mountain Basins Semi-Desert Grassland",79,37,133,27,38,133,28,-1,FALSE,30
"11777","79_11350_15_28_E","11350_15_28_E","11350_15_28","E",0,"Inter-Mountain Basins Semi-Desert Grassland",79,0,0,0,0,0,0,0,FALSE,30
"11778","79_11350_15_28_Agriculture","11350_15_28_Agriculture","11350_15_28","Agriculture",0,"Inter-Mountain Basins Semi-Desert Grassland",79,0,0,0,0,0,0,0,FALSE,30
"11779","79_11350_15_28_Developed","11350_15_28_Developed","11350_15_28","Developed",0,"Inter-Mountain Basins Semi-Desert Grassland",79,68,133,51,61,133,45,6,TRUE,30
"11780","79_11350_15_28_UN","11350_15_28_UN","11350_15_28","UN",0,"Inter-Mountain Basins Semi-Desert Grassland",79,0,0,0,0,0,0,0,FALSE,30
"11781","79_11350_15_28_UE","11350_15_28_UE","11350_15_28","UE",0,"Inter-Mountain Basins Semi-Desert Grassland",79,1,133,0,7,133,5,-5,FALSE,30
"11782","79_11460_15_16_23_24_25_28_A","11460_15_16_23_24_25_28_A","11460_15_16_23_24_25_28","A",19,"Southern Rocky Mountain Montane-Subalpine Grassland",79,1,2,50,1,2,50,0,FALSE,0
"11783","79_11460_15_16_23_24_25_28_B","11460_15_16_23_24_25_28_B","11460_15_16_23_24_25_28","B",33,"Southern Rocky Mountain Montane-Subalpine Grassland",79,1,2,50,1,2,50,0,FALSE,0
"11784","79_11460_15_16_23_24_25_28_C","11460_15_16_23_24_25_28_C","11460_15_16_23_24_25_28","C",48,"Southern Rocky Mountain Montane-Subalpine Grassland",79,0,0,0,0,0,0,0,FALSE,0
"11785","79_11460_15_16_23_24_25_28_D","11460_15_16_23_24_25_28_D","11460_15_16_23_24_25_28","D",0,"Southern Rocky Mountain Montane-Subalpine Grassland",79,0,0,0,0,0,0,0,FALSE,0
"11786","79_11460_15_16_23_24_25_28_E","11460_15_16_23_24_25_28_E","11460_15_16_23_24_25_28","E",0,"Southern Rocky Mountain Montane-Subalpine Grassland",79,0,0,0,0,0,0,0,FALSE,0
"11787","79_11460_15_16_23_24_25_28_Agriculture","11460_15_16_23_24_25_28_Agriculture","11460_15_16_23_24_25_28","Agriculture",0,"Southern Rocky Mountain Montane-Subalpine Grassland",79,0,0,0,0,0,0,0,FALSE,0
"11788","79_11460_15_16_23_24_25_28_Developed","11460_15_16_23_24_25_28_Developed","11460_15_16_23_24_25_28","Developed",0,"Southern Rocky Mountain Montane-Subalpine Grassland",79,0,0,0,0,0,0,0,FALSE,0
"11789","79_11460_15_16_23_24_25_28_UN","11460_15_16_23_24_25_28_UN","11460_15_16_23_24_25_28","UN",0,"Southern Rocky Mountain Montane-Subalpine Grassland",79,0,0,0,0,0,0,0,FALSE,0
"11790","79_11460_15_16_23_24_25_28_UE","11460_15_16_23_24_25_28_UE","11460_15_16_23_24_25_28","UE",0,"Southern Rocky Mountain Montane-Subalpine Grassland",79,0,0,0,0,0,0,0,FALSE,0
"11791","79_11550_15_A","11550_15_A","11550_15","A",20,"North American Warm Desert Riparian Systems",79,0,0,0,0,0,0,0,FALSE,2
"11792","79_11550_15_B","11550_15_B","11550_15","B",24,"North American Warm Desert Riparian Systems",79,0,0,0,0,0,0,0,FALSE,2
"11793","79_11550_15_C","11550_15_C","11550_15","C",35,"North American Warm Desert Riparian Systems",79,0,0,0,0,0,0,0,FALSE,2
"11794","79_11550_15_D","11550_15_D","11550_15","D",21,"North American Warm Desert Riparian Systems",79,0,0,0,0,0,0,0,FALSE,2
"11795","79_11550_15_E","11550_15_E","11550_15","E",0,"North American Warm Desert Riparian Systems",79,0,0,0,0,0,0,0,FALSE,2
"11796","79_11550_15_Agriculture","11550_15_Agriculture","11550_15","Agriculture",0,"North American Warm Desert Riparian Systems",79,0,0,0,0,0,0,0,FALSE,2
"11797","79_11550_15_Developed","11550_15_Developed","11550_15","Developed",0,"North American Warm Desert Riparian Systems",79,9,9,100,9,9,100,0,FALSE,2
"11798","79_11550_15_UN","11550_15_UN","11550_15","UN",0,"North American Warm Desert Riparian Systems",79,0,0,0,0,0,0,0,FALSE,2
"11799","79_11550_15_UE","11550_15_UE","11550_15","UE",0,"North American Warm Desert Riparian Systems",79,0,0,0,0,0,0,0,FALSE,2
"11800","79_11590_15_A","11590_15_A","11590_15","A",26,"Rocky Mountain Montane Riparian Systems",79,959,4714,20,959,4714,20,0,FALSE,1047
"11801","79_11590_15_B","11590_15_B","11590_15","B",58,"Rocky Mountain Montane Riparian Systems",79,1770,4714,37,1765,4714,37,0,FALSE,1047
"11802","79_11590_15_C","11590_15_C","11590_15","C",16,"Rocky Mountain Montane Riparian Systems",79,1603,4714,34,1604,4714,34,0,FALSE,1047
"11803","79_11590_15_D","11590_15_D","11590_15","D",0,"Rocky Mountain Montane Riparian Systems",79,0,0,0,0,0,0,0,FALSE,1047
"11804","79_11590_15_E","11590_15_E","11590_15","E",0,"Rocky Mountain Montane Riparian Systems",79,0,0,0,0,0,0,0,FALSE,1047
"11805","79_11590_15_Agriculture","11590_15_Agriculture","11590_15","Agriculture",0,"Rocky Mountain Montane Riparian Systems",79,0,0,0,0,0,0,0,FALSE,1047
"11806","79_11590_15_Developed","11590_15_Developed","11590_15","Developed",0,"Rocky Mountain Montane Riparian Systems",79,375,4714,7,342,4714,7,0,FALSE,1047
"11807","79_11590_15_UN","11590_15_UN","11590_15","UN",0,"Rocky Mountain Montane Riparian Systems",79,0,0,0,0,0,0,0,FALSE,1047
"11808","79_11590_15_UE","11590_15_UE","11590_15","UE",0,"Rocky Mountain Montane Riparian Systems",79,7,4714,0,44,4714,0,0,FALSE,1047
"11809","80_10160_15_28_A","10160_15_28_A","10160_15_28","A",10,"Colorado Plateau Pinyon-Juniper Woodland",80,21,28,75,21,28,75,0,FALSE,6
"11810","80_10160_15_28_B","10160_15_28_B","10160_15_28","B",21,"Colorado Plateau Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,6
"11811","80_10160_15_28_C","10160_15_28_C","10160_15_28","C",25,"Colorado Plateau Pinyon-Juniper Woodland",80,4,28,14,4,28,14,0,FALSE,6
"11812","80_10160_15_28_D","10160_15_28_D","10160_15_28","D",34,"Colorado Plateau Pinyon-Juniper Woodland",80,3,28,10,3,28,10,0,FALSE,6
"11813","80_10160_15_28_E","10160_15_28_E","10160_15_28","E",10,"Colorado Plateau Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,6
"11814","80_10160_15_28_Agriculture","10160_15_28_Agriculture","10160_15_28","Agriculture",0,"Colorado Plateau Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,6
"11815","80_10160_15_28_Developed","10160_15_28_Developed","10160_15_28","Developed",0,"Colorado Plateau Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,6
"11816","80_10160_15_28_UN","10160_15_28_UN","10160_15_28","UN",0,"Colorado Plateau Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,6
"11817","80_10160_15_28_UE","10160_15_28_UE","10160_15_28","UE",0,"Colorado Plateau Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,6
"11818","80_10240_14_15_24_A","10240_14_15_24_A","10240_14_15_24","A",21,"Madrean Lower Montane Pine-Oak Forest and Woodland",80,43,118,36,43,118,36,0,FALSE,26
"11819","80_10240_14_15_24_B","10240_14_15_24_B","10240_14_15_24","B",37,"Madrean Lower Montane Pine-Oak Forest and Woodland",80,16,118,13,16,118,13,0,FALSE,26
"11820","80_10240_14_15_24_C","10240_14_15_24_C","10240_14_15_24","C",25,"Madrean Lower Montane Pine-Oak Forest and Woodland",80,8,118,6,8,118,6,0,FALSE,26
"11821","80_10240_14_15_24_D","10240_14_15_24_D","10240_14_15_24","D",17,"Madrean Lower Montane Pine-Oak Forest and Woodland",80,51,118,43,51,118,43,0,FALSE,26
"11822","80_10240_14_15_24_E","10240_14_15_24_E","10240_14_15_24","E",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,26
"11823","80_10240_14_15_24_Agriculture","10240_14_15_24_Agriculture","10240_14_15_24","Agriculture",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,26
"11824","80_10240_14_15_24_Developed","10240_14_15_24_Developed","10240_14_15_24","Developed",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,26
"11825","80_10240_14_15_24_UN","10240_14_15_24_UN","10240_14_15_24","UN",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,26
"11826","80_10240_14_15_24_UE","10240_14_15_24_UE","10240_14_15_24","UE",0,"Madrean Lower Montane Pine-Oak Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,26
"11827","80_10250_14_15_24_25_26_A","10250_14_15_24_25_26_A","10250_14_15_24_25_26","A",5,"Madrean Pinyon-Juniper Woodland",80,32,32,100,32,32,100,0,FALSE,7
"11828","80_10250_14_15_24_25_26_B","10250_14_15_24_25_26_B","10250_14_15_24_25_26","B",57,"Madrean Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,7
"11829","80_10250_14_15_24_25_26_C","10250_14_15_24_25_26_C","10250_14_15_24_25_26","C",38,"Madrean Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,7
"11830","80_10250_14_15_24_25_26_D","10250_14_15_24_25_26_D","10250_14_15_24_25_26","D",0,"Madrean Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,7
"11831","80_10250_14_15_24_25_26_E","10250_14_15_24_25_26_E","10250_14_15_24_25_26","E",0,"Madrean Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,7
"11832","80_10250_14_15_24_25_26_Agriculture","10250_14_15_24_25_26_Agriculture","10250_14_15_24_25_26","Agriculture",0,"Madrean Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,7
"11833","80_10250_14_15_24_25_26_Developed","10250_14_15_24_25_26_Developed","10250_14_15_24_25_26","Developed",0,"Madrean Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,7
"11834","80_10250_14_15_24_25_26_UN","10250_14_15_24_25_26_UN","10250_14_15_24_25_26","UN",0,"Madrean Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,7
"11835","80_10250_14_15_24_25_26_UE","10250_14_15_24_25_26_UE","10250_14_15_24_25_26","UE",0,"Madrean Pinyon-Juniper Woodland",80,0,0,0,0,0,0,0,FALSE,7
"11836","80_10510_15_16_17_22_23_24_25_A","10510_15_16_17_22_23_24_25_A","10510_15_16_17_22_23_24_25","A",23,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",80,1190,3114,38,1183,3114,37,1,TRUE,691
"11837","80_10510_15_16_17_22_23_24_25_B","10510_15_16_17_22_23_24_25_B","10510_15_16_17_22_23_24_25","B",7,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",80,19,3114,0,18,3114,0,0,FALSE,691
"11838","80_10510_15_16_17_22_23_24_25_C","10510_15_16_17_22_23_24_25_C","10510_15_16_17_22_23_24_25","C",12,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",80,400,3114,12,406,3114,13,-1,FALSE,691
"11839","80_10510_15_16_17_22_23_24_25_D","10510_15_16_17_22_23_24_25_D","10510_15_16_17_22_23_24_25","D",57,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",80,890,3114,28,891,3114,28,0,FALSE,691
"11840","80_10510_15_16_17_22_23_24_25_E","10510_15_16_17_22_23_24_25_E","10510_15_16_17_22_23_24_25","E",1,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",80,599,3114,19,600,3114,19,0,FALSE,691
"11841","80_10510_15_16_17_22_23_24_25_Agriculture","10510_15_16_17_22_23_24_25_Agriculture","10510_15_16_17_22_23_24_25","Agriculture",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,691
"11842","80_10510_15_16_17_22_23_24_25_Developed","10510_15_16_17_22_23_24_25_Developed","10510_15_16_17_22_23_24_25","Developed",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,691
"11843","80_10510_15_16_17_22_23_24_25_UN","10510_15_16_17_22_23_24_25_UN","10510_15_16_17_22_23_24_25","UN",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,691
"11844","80_10510_15_16_17_22_23_24_25_UE","10510_15_16_17_22_23_24_25_UE","10510_15_16_17_22_23_24_25","UE",0,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",80,16,3114,0,16,3114,0,0,FALSE,691
"11845","80_10520_15_A","10520_15_A","10520_15","A",14,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",80,358,591,60,358,591,60,0,FALSE,131
"11846","80_10520_15_B","10520_15_B","10520_15","B",28,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",80,93,591,15,93,591,15,0,FALSE,131
"11847","80_10520_15_C","10520_15_C","10520_15","C",29,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",80,135,591,22,135,591,22,0,FALSE,131
"11848","80_10520_15_D","10520_15_D","10520_15","D",18,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,131
"11849","80_10520_15_E","10520_15_E","10520_15","E",11,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,131
"11850","80_10520_15_Agriculture","10520_15_Agriculture","10520_15","Agriculture",0,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,131
"11851","80_10520_15_Developed","10520_15_Developed","10520_15","Developed",0,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,131
"11852","80_10520_15_UN","10520_15_UN","10520_15","UN",0,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,131
"11853","80_10520_15_UE","10520_15_UE","10520_15","UE",0,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",80,5,591,0,5,591,0,0,FALSE,131
"11854","80_10540_15_25_A","10540_15_25_A","10540_15_25","A",10,"Southern Rocky Mountain Ponderosa Pine Woodland",80,13673,100422,13,15373,100422,15,-2,FALSE,22294
"11855","80_10540_15_25_B","10540_15_25_B","10540_15_25","B",1,"Southern Rocky Mountain Ponderosa Pine Woodland",80,1394,100422,1,1396,100422,1,0,FALSE,22294
"11856","80_10540_15_25_C","10540_15_25_C","10540_15_25","C",13,"Southern Rocky Mountain Ponderosa Pine Woodland",80,7843,100422,7,7849,100422,7,0,FALSE,22294
"11857","80_10540_15_25_D","10540_15_25_D","10540_15_25","D",74,"Southern Rocky Mountain Ponderosa Pine Woodland",80,4165,100422,4,4553,100422,4,0,FALSE,22294
"11858","80_10540_15_25_E","10540_15_25_E","10540_15_25","E",2,"Southern Rocky Mountain Ponderosa Pine Woodland",80,67678,100422,67,63467,100422,63,4,TRUE,22294
"11859","80_10540_15_25_Agriculture","10540_15_25_Agriculture","10540_15_25","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Woodland",80,0,0,0,0,0,0,0,FALSE,22294
"11860","80_10540_15_25_Developed","10540_15_25_Developed","10540_15_25","Developed",0,"Southern Rocky Mountain Ponderosa Pine Woodland",80,5550,100422,5,5088,100422,5,0,FALSE,22294
"11861","80_10540_15_25_UN","10540_15_25_UN","10540_15_25","UN",0,"Southern Rocky Mountain Ponderosa Pine Woodland",80,15,100422,0,2157,100422,2,-2,FALSE,22294
"11862","80_10540_15_25_UE","10540_15_25_UE","10540_15_25","UE",0,"Southern Rocky Mountain Ponderosa Pine Woodland",80,104,100422,0,539,100422,0,0,FALSE,22294
"11863","80_10610_15_25_A","10610_15_25_A","10610_15_25","A",58,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",80,113,328,34,113,328,34,0,FALSE,73
"11864","80_10610_15_25_B","10610_15_25_B","10610_15_25","B",21,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,73
"11865","80_10610_15_25_C","10610_15_25_C","10610_15_25","C",6,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",80,102,328,31,102,328,31,0,FALSE,73
"11866","80_10610_15_25_D","10610_15_25_D","10610_15_25","D",14,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",80,112,328,34,112,328,34,0,FALSE,73
"11867","80_10610_15_25_E","10610_15_25_E","10610_15_25","E",1,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,73
"11868","80_10610_15_25_Agriculture","10610_15_25_Agriculture","10610_15_25","Agriculture",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,73
"11869","80_10610_15_25_Developed","10610_15_25_Developed","10610_15_25","Developed",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,73
"11870","80_10610_15_25_UN","10610_15_25_UN","10610_15_25","UN",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",80,0,0,0,0,0,0,0,FALSE,73
"11871","80_10610_15_25_UE","10610_15_25_UE","10610_15_25","UE",0,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",80,1,328,0,1,328,0,0,FALSE,73
"11872","80_11040_15_A","11040_15_A","11040_15","A",3,"Mogollon Chaparral",80,4,49,8,4,49,8,0,FALSE,11
"11873","80_11040_15_B","11040_15_B","11040_15","B",6,"Mogollon Chaparral",80,0,0,0,0,0,0,0,FALSE,11
"11874","80_11040_15_C","11040_15_C","11040_15","C",18,"Mogollon Chaparral",80,2,49,4,2,49,4,0,FALSE,11
"11875","80_11040_15_D","11040_15_D","11040_15","D",73,"Mogollon Chaparral",80,30,49,61,30,49,61,0,FALSE,11
"11876","80_11040_15_E","11040_15_E","11040_15","E",0,"Mogollon Chaparral",80,0,0,0,0,0,0,0,FALSE,11
"11877","80_11040_15_Agriculture","11040_15_Agriculture","11040_15","Agriculture",0,"Mogollon Chaparral",80,0,0,0,0,0,0,0,FALSE,11
"11878","80_11040_15_Developed","11040_15_Developed","11040_15","Developed",0,"Mogollon Chaparral",80,11,49,22,11,49,22,0,FALSE,11
"11879","80_11040_15_UN","11040_15_UN","11040_15","UN",0,"Mogollon Chaparral",80,0,0,0,0,0,0,0,FALSE,11
"11880","80_11040_15_UE","11040_15_UE","11040_15","UE",0,"Mogollon Chaparral",80,2,49,4,2,49,4,0,FALSE,11
"11881","80_11070_15_A","11070_15_A","11070_15","A",8,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",80,118,1337,8,118,1337,8,0,FALSE,297
"11882","80_11070_15_B","11070_15_B","11070_15","B",46,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",80,8,1337,0,8,1337,0,0,FALSE,297
"11883","80_11070_15_C","11070_15_C","11070_15","C",17,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",80,6,1337,0,6,1337,0,0,FALSE,297
"11884","80_11070_15_D","11070_15_D","11070_15","D",29,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",80,924,1337,69,924,1337,69,0,FALSE,297
"11885","80_11070_15_E","11070_15_E","11070_15","E",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",80,0,0,0,0,0,0,0,FALSE,297
"11886","80_11070_15_Agriculture","11070_15_Agriculture","11070_15","Agriculture",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",80,0,0,0,0,0,0,0,FALSE,297
"11887","80_11070_15_Developed","11070_15_Developed","11070_15","Developed",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",80,274,1337,20,271,1337,20,0,FALSE,297
"11888","80_11070_15_UN","11070_15_UN","11070_15","UN",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",80,3,1337,0,3,1337,0,0,FALSE,297
"11889","80_11070_15_UE","11070_15_UE","11070_15","UE",0,"Rocky Mountain Gambel Oak-Mixed Montane Shrubland",80,4,1337,0,7,1337,0,0,FALSE,297
"11890","80_11090_15_25_A","11090_15_25_A","11090_15_25","A",6,"Sonoran Paloverde-Mixed Cacti Desert Scrub",80,0,0,0,0,0,0,0,FALSE,10
"11891","80_11090_15_25_B","11090_15_25_B","11090_15_25","B",19,"Sonoran Paloverde-Mixed Cacti Desert Scrub",80,2,43,4,2,43,4,0,FALSE,10
"11892","80_11090_15_25_C","11090_15_25_C","11090_15_25","C",75,"Sonoran Paloverde-Mixed Cacti Desert Scrub",80,39,43,90,39,43,90,0,FALSE,10
"11893","80_11090_15_25_D","11090_15_25_D","11090_15_25","D",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",80,0,0,0,0,0,0,0,FALSE,10
"11894","80_11090_15_25_E","11090_15_25_E","11090_15_25","E",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",80,0,0,0,0,0,0,0,FALSE,10
"11895","80_11090_15_25_Agriculture","11090_15_25_Agriculture","11090_15_25","Agriculture",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",80,0,0,0,0,0,0,0,FALSE,10
"11896","80_11090_15_25_Developed","11090_15_25_Developed","11090_15_25","Developed",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",80,2,43,4,2,43,4,0,FALSE,10
"11897","80_11090_15_25_UN","11090_15_25_UN","11090_15_25","UN",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",80,0,0,0,0,0,0,0,FALSE,10
"11898","80_11090_15_25_UE","11090_15_25_UE","11090_15_25","UE",0,"Sonoran Paloverde-Mixed Cacti Desert Scrub",80,0,0,0,0,0,0,0,FALSE,10
"11899","80_11170_13_15_28_A","11170_13_15_28_A","11170_13_15_28","A",11,"Southern Rocky Mountain Ponderosa Pine Savanna",80,498,3443,14,557,3443,16,-2,FALSE,764
"11900","80_11170_13_15_28_B","11170_13_15_28_B","11170_13_15_28","B",2,"Southern Rocky Mountain Ponderosa Pine Savanna",80,0,0,0,0,0,0,0,FALSE,764
"11901","80_11170_13_15_28_C","11170_13_15_28_C","11170_13_15_28","C",23,"Southern Rocky Mountain Ponderosa Pine Savanna",80,594,3443,17,597,3443,17,0,FALSE,764
"11902","80_11170_13_15_28_D","11170_13_15_28_D","11170_13_15_28","D",60,"Southern Rocky Mountain Ponderosa Pine Savanna",80,2240,3443,65,2213,3443,64,1,TRUE,764
"11903","80_11170_13_15_28_E","11170_13_15_28_E","11170_13_15_28","E",4,"Southern Rocky Mountain Ponderosa Pine Savanna",80,81,3443,2,47,3443,1,1,TRUE,764
"11904","80_11170_13_15_28_Agriculture","11170_13_15_28_Agriculture","11170_13_15_28","Agriculture",0,"Southern Rocky Mountain Ponderosa Pine Savanna",80,0,0,0,0,0,0,0,FALSE,764
"11905","80_11170_13_15_28_Developed","11170_13_15_28_Developed","11170_13_15_28","Developed",0,"Southern Rocky Mountain Ponderosa Pine Savanna",80,21,3443,0,19,3443,0,0,FALSE,764
"11906","80_11170_13_15_28_UN","11170_13_15_28_UN","11170_13_15_28","UN",0,"Southern Rocky Mountain Ponderosa Pine Savanna",80,0,0,0,0,0,0,0,FALSE,764
"11907","80_11170_13_15_28_UE","11170_13_15_28_UE","11170_13_15_28","UE",0,"Southern Rocky Mountain Ponderosa Pine Savanna",80,9,3443,0,10,3443,0,0,FALSE,764
"11908","80_11210_15_A","11210_15_A","11210_15","A",20,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",80,0,0,0,0,0,0,0,FALSE,1
"11909","80_11210_15_B","11210_15_B","11210_15","B",65,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",80,0,0,0,0,0,0,0,FALSE,1
"11910","80_11210_15_C","11210_15_C","11210_15","C",10,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",80,0,0,0,0,0,0,0,FALSE,1
"11911","80_11210_15_D","11210_15_D","11210_15","D",5,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",80,1,6,16,1,6,16,0,FALSE,1
"11912","80_11210_15_E","11210_15_E","11210_15","E",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",80,0,0,0,0,0,0,0,FALSE,1
"11913","80_11210_15_Agriculture","11210_15_Agriculture","11210_15","Agriculture",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",80,0,0,0,0,0,0,0,FALSE,1
"11914","80_11210_15_Developed","11210_15_Developed","11210_15","Developed",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",80,0,0,0,0,0,0,0,FALSE,1
"11915","80_11210_15_UN","11210_15_UN","11210_15","UN",0,"Apacherian-Chihuahuan Semi-Desert Grassland and Steppe",80,5,6,83,5,6,83,0,FALSE,1
